id,userid,sex,adress,age,text,stance
37,0e1d257daa9c5733d40a6405e06746a256d54f52,男,安徽,中青年,昨晚在餐厅吃饭，正好带了《之江新语》和笔记本。旁边一起等餐的人看我眼神都变了，我心想要装就装到底吧，接着刷到了财经委第十次会议，看到了宣布要共同富裕，再分批次。俺第一个想法就是这次能轮上我不？俺也想富裕....真是有毒八百年不看新闻，每一次都是事，上次晨读看的新闻联播就是开放三胎妈的,none
38,331c05eff554a6ad09264fedbd717514bbfb1016,女,北京,其他,打卡记录这个幸运周二！喜提三胎—奶酪小朋友立一个flag吧 从这周末开始打卡任务性要求每周必须1.健身2天2.跳舞2天3.约会打卡一个想去的地方（店）4.看非需求类书籍5.克制工作生活人际交往的无用情绪,favor
39,9dc5c7fb55711f014b7552865a5373ca3cb08a7d,女,其他,青年,厉害了，二胎没两年就三胎我以为已经到此了，没想到同年还有四孩，没有什么不可能,none
40,a11b6a7d0a5517099671ebf6b7849991d01da9ba,女,广东,其他,  被明码标价的子宫“”,against
41,6aadd6b0ee987a9a2163459fabfcf179f4ff1c79,男,陕西,其他,时间过得真快，现在已经可以生四胎了，当年开放三胎的时候仿佛就在2、3个月以前   ——转自大漩涡。ji you shen me yong，ren ke shi ren a,none
42,eb4028143332164d3b0e1b04d0a6af5f86a32cc8,男,河南,其他,都这样了，还鼓励生三胎呢？  内涵GIF菌的微博视频,against
43,5a8ae44e8e2350b9c6dc8b2325f779071770f5da,女,海外,其他,无人在意的角落好像支持生四胎了大早上的被气清醒了好恶心还因为没人生三胎所以直接第四胎了是吗你这空中楼阁建挺好的呀??说到底愿意生的人不管怎么样都愿意生，不愿意生的还是一个都不愿意生啊而且女性职场环境雪上加霜了是吗以后会不会不生育的女性都得交税啊我觉得按照这种趋势情理之中了烦死了毁灭吧如果不发展科技让男的自己生孩子的话我觉得干脆毁灭吧,against
44,db9434814d05ffea551cedb5f77af404ca2a2aaf,女,广东,中青年,中午吃饭，朋友问我为啥不想要二胎？我说:如果国家让我45岁退休，别说二胎，三胎我都生。所以，生三胎能否和女性的退休年龄挂钩呢？ 广州,against
45,39313307eab7eecfa47b2fea2d85958ab67f3cdc,男,江苏,其他,如果不是天生坏，就是家庭教育问题，小孩都是白纸一张，除了天生的坏胚子，都是和周围学的。,none
46,39313307eab7eecfa47b2fea2d85958ab67f3cdc,男,江苏,其他,小姑娘和小子一样管……,none
47,8ea6adbd20f90147540ded710304a880e5343278,男,广东,中青年,哈哈哈哈   都这样了还鼓励生三胎,against
48,45c1c3484dba060c2aa51d41f1191fffe234ee9d,女,上海,青年,男的真的恶臭，所谓的一群成功人士在讨论三胎，有个人说自己老婆剖了二胎不好再剖三胎了，另外的再说二房生，也不看看自己的基因，有什么值得留下来呢，还五千年文化留下来有些道理，都五千年的历史轮转了，怎么还没把这些渣滓淘汰掉,against
49,c5a74fe1d0830b8fa2d263f81367197758b42da2,女,广东,其他,三胎还没落实 四胎的推送已经来了。。。,none
50,1212af4622ccd294e57c67716264ba849e5c5a83,女,广东,其他,每天都被乐乐气到吐老血，神呐，让我有分身术吧。劝我生三胎的，都给我滚远点，继续滚远点。,against
51,e4359316a6650df2c2fb480e6e1b3f316ab417f7,女,海外,其他,开放三胎的目的是让更多女人生二胎，谁懂。??????,none
52,884e1e4ea71f2803262be29936b9b980b83f7080,女,海外,其他,计划生育法并未规定超生要强制打胎引产，然而计生办这个刽子手机构一票否决，为了政绩导致了这么多生命惨遭残杀，这个垃圾机构存在的意义是什么？你他妈天杀的计划生育办公室，早点死绝吧！天天尼玛三胎三胎，烦你娘的不烦？！,against
53,fcf1af70b3b72337affe83bcbe4cf7a4dbf98221,女,上海,其他,给老公打电话说，自己怀上三胎了，看看他会有什么反应！   一首诗也追剧的微博视频,none
54,475f386107129e81a5f5ff90436ad108d6b789ba,女,海外,其他,为什么我家三胎不管在屋里作成什么样，脖子一戴上铃铛，立刻消停，走路都轻手轻脚不敢快跑。而且她也不排斥带铃铛，不躲，就老老实实呆着被戴，有一种被冻住的感觉。这东西对她起到一个什么作用啊？,none
55,90ff407738eeea3583feb00b238a3756f09fd177,女,河北,其他,在恋爱、结婚这件事情上，两个人大的观念不一致完全无法融合，不是一方委屈就可以的。我们常说的你喜欢看书他不喜欢，但他不会说看书有什么用，那就不算三观不合，但如果你想拼二胎三胎而他观念是丁克，那就不要轻易尝试了，虽然的确也许会有改变，但中间的过程太痛苦了，倒不如直接找个和自己观念差不多的，两个人都会轻松很多。,none
56,64efa7aec499996bc781d36a319cd6c6b92c85a8,女,广东,中青年,放开三胎，不能解决中国人口问题，那突破口应该在哪里？@营养师张淋琳  狂鹰V的微博视频,none
57,018e109813f1afb594d88b57dca0c7db2242fa06,女,北京,其他,她就开放了得了。愿意生的生。不愿意生的不生。自由一点,none
58,c5a74fe1d0830b8fa2d263f81367197758b42da2,女,广东,其他,回复@大嘴袜子-:可能是因为90后没有经济,none
59,26f2f97261aded99e143b3d8c0935ad052c83fde,女,湖南,青年,今天看到开放四胎了,none
60,e484855b5f5c772f2738f73634b689d2da11b9a7,男,广西,青年,不提计划生育了？当初弄死了那么多，现在又要生这么多，都是同一批人的主意吧，呵呵。 南宁,against
61,3609cfcb8478c249bebe935c49a03cfefa35bdc3,女,其他,其他,同事大姐和我讲现在国家开放三胎了，我们赶上了好时候然后开始对我的教育 我开始和她battle 引经据典 论述“男人无用 生孩子更无用”的观点  最后她以“现在的年轻人心态很有问题  这样很自私”来盖棺定论辩论了半个小时  觉得下一季奇葩说必定有我一席之位,none
62,f9f9c2579b7192a414d3adab88ab824f2b233ee5,女,上海,其他,再这样下去啥都封了啥都不让看啥都禁了干脆造机器人吧别造二胎三胎了 日,against
63,392c14be82425ef3db81bf66f3edf33ad0fbda24,女,广东,其他,老家的好朋友都结婚了，没有远嫁，就在那个小城，有的二胎三胎。而我依旧孤苦伶仃的用着自己这最后的一腔热血在这霓虹灯闪烁的大城市里穿梭，能回去吗，可回去吗。,none
64,0d216257450ac6693cdc8363377d967a3221ef37,男,重庆,青年,那些说不打疫苗不负责任的人，建议你让你家都去生三胎为国家做贡献不要那么自私,none
65,c4603eb9fba053a7eee3f02712d18d8d45c8c96f,男,湖南,中老年,为中国人口增长支一招中国人口生育已连续多年下降，虽然国家现在放开了二胎，也鼓励生育三胎，但人们的生育积极性却并不高，究其原因，主要是因为高房价，让很多家庭都债台高筑，不堪重负，自己生活尚不周全，更拿不出钱来生养小孩。网上报道，有的一线城市，居民虽然坐拥千万房产，但日常生活却异常窘迫，只能天天在家啃馒头吃咸菜。其次，培养一个小孩，仅特长班，课外辅导，就非常昂贵，普通工薪家庭根本难以承受，但都说不能让孩子输在起跑线上，所以难以承受也要承受。于是，很多人就畏难而退，干脆就不生了，反正现在一个孩子的家庭也大有人在。第三，由于家庭经济负担太重，要还房贷，还车贷，所以从早到晚都要加班加点工作，哪里还有时间去抚养几个小孩呢？那么，究竟还有没有生育潜力可挖呢？回答是肯定的。在此，我提出两点，希望能抛砖引玉，促进中国人口增长。一是，对符合条件的家庭，建议放开四胎。如果夫妻双方都是独生子女，为了社会健康发展，为双方父母顶立门户，传宗接代，养老送终，建议放开四胎，即女方娘家两个生育指标，男方公公婆婆一方两个指标，这样加起来就是四个生育指标。二是，对部分高收入家庭，有的在两座城市都有住房，条件优越，可以通过适龄夫妇主动申请，经审查批准后，允许生育多胎。为确保小孩健康成长，申请多胎者应缴纳生育基金，一旦出现未知情况，孤儿院便可承担小孩的抚养义务。作者：谭传龙2021.8.19于常德,favor
66,2b6e8ac86f58072dc134a02a916ec0ba60768d85,女,浙江,其他,我们单位一个刚怀上三胎的勇士在我们办公室说我肤白貌美大长腿基因好，带娃又有智慧很有思路，应该也要生三胎才对！这种不切实际的夸奖让我开心了两分钟！（被娃气得够呛好吧……）,favor
67,73395b86a4fe4809370af3b8934e57a74b42a037,男,北京,青年,北京率先落实鼓励三胎的住房政策,none
68,3609cfcb8478c249bebe935c49a03cfefa35bdc3,女,其他,其他,有个有女朋友的97年男同事 未婚 上午提到他在和女朋友备孕 我们？？？我:生育内卷滚出这个办公室,against
69,d62552dd10d3e2c38fc927db0d88ff8794e8f87a,女,其他,其他,没条件还生那么多孩子，这才叫自私吧,against
70,bbec41185f3f00d9eaf1a5c88a3be1b22170f151,女,江苏,其他,太好用了吧   双开再也不用麻烦的来回切换了巨方便苹果微信多开真的很不错 用了就知道有多香??：yihi52国家提倡三胎，医院提倡母乳，专家不提倡隔代带娃，公婆希望你勤俭持家，社会要求经济独立，一个女人竟活成千军万马！,against
71,d0824884ca8ffb17626b6006e8143442cbfc76da,女,河南,其他,养好一个孩子好难啊，那些要二胎，三胎的，我真的是佩服的五体投地了…… 平顶山,against
72,662c029521c0d9befa7fe4c4b3227bd48bbdfefe,女,天津,青年,感谢10年英语阅读让我想明白回村嫁给家里开厂子的不学无术富二代每天洗衣服做饭生三胎还要受婆婆阴阳怪气过完没有爱情的下半生好像也没有那么难以接受,against
73,8766ce14db0a135503d103175cbdd7141b2b5ff3,女,其他,其他,昨天去婆婆家吃晚饭，饭后聊天，不知道怎么回事话题就聊到了二胎三胎。婆婆发自肺腑的觉得两个孩子好，老人毕竟是长辈，也是闲聊天，所以我没必要反驳，毕竟生不生决定权在我，老公也尊重我。聊天而已，没什么影响。但是现在我想说说我对这件事的看法。婆婆觉得，生个二胎，小时候可以一起玩，大了以后遇到事情两个人可以商量，等我们老了，生病住院孩子压力也小，需要陪床的时候也可以轮换着每人一晚。猛一看都对，但这事儿就扛不住细琢磨。先说老了以后的事儿。婆婆生活在农村，医保啥啥都没有，老了以后就是需要全靠儿女。目前来看，也确实老公的姐姐们帮忙分担了很多经济和现实的压力。但是现在时代地点都不同，我和老公社保、意外险、医疗险、重疾险全都有，可以说涵盖了所有的病种，以后不会给孩子任何负担。其次，少一个孩子，省下的大几十万可以请多少专业护理人员呀？再说眼巴前的事儿。这也是我不想生二胎最主要的原因。我性格内向，喜欢独处，不爱吵闹。一个孩子单独带一天都会抓狂，再来一个？想都不敢想。比起那个伴，我给女儿一个情绪稳定，可以陪她玩的快乐的妈妈，是不是更重要。第三，除了每天的工作，女儿的英语课，钢琴课，美术课…已经应接不暇。生二胎只会打乱有序的生活节奏。（如果有经济条件请阿姨那不在讨论范围，毕竟我们目前没有这个实力）最后，我承认自己的自私。我还有很多想做的事情没有做。孩子，一个足矣，我会倾尽所有的爱和努力去培养她，等女儿成人，我也要去做那些我自己未完成的梦想了。 不是说生二胎不好哦，有条件的家庭当然好，只是说对于我们，不适合。,against
74,dfbbf9b8387d9eb4d90a72c65d3aab6bd7451ea3,男,湖南,中青年,提醒了你来湖南聚餐！昨天提醒你去三胎！军工也慢慢翻红。够意思了。其他锂电池、光伏、白酒、券商。目前还是不玩。昨天幸好没杀回锂电池。$太阳电缆 sz002300$ 止盈啊。,none
75,428e055ee873e8d6a5890a398535e11bdf6250e1,女,北京,其他,外媒报道：斯嘉丽·约翰逊已经生下了她的第二个孩子，也是与丈夫Colin Jost的第一个孩子。(昨天盖尔加朵刚生完三胎，这也要内卷吗),none
76,b6d822af85881fb122de32d91a22ec932923ab6e,男,湖北,其他, 最近发生的“大事”很多，三胎，双减，三次分配......虽然看不太懂，但是相信党和国家。,favor
77,8a9180e31a97f0adc083925cf56bcc96967c819b,男,湖北,其他,双减，会不会减掉寒门学子的希望，减掉生育三胎的勇气,none
78,48b392f4ebb1b32e3a8f1de191ed314eb31cb409,女,海外,其他,追三胎为了追儿子，如果家里有皇位要继承当然可以，如果还焦虑经济情况自己情绪且不稳，请麻烦别祸害孩子了好吗！,against
79,e27d7f2610e9fd8e7b39e92331b691078f5d8475,女,北京,中青年,这个社会道德标准太高了，搞得我都不配做人类，人人都跟红卫兵似的。希望你们这辈子都不会出轨、和初恋白头偕老、生三胎！,against
80,c65982564f38788d6bcec514b062a29ecb441bca,男,新疆,其他,那个生三胎太可怕了,against
81,b04acd8a2290697b1c536ab0c2b3faa725778f78,女,海外,中青年,十六岁二姐第一次见刚出生的三胎弟弟很尴尬：我走错片场了 一只佛系网瘾的微博视频,against
82,2ff56bf4a6c8a56c2f8dcd8e0eea29599da6b27b,女,上海,其他,今天说起双汇这事。有人评论说，以后三胎了，孩子都要争家产了，要早点想清楚怎么立遗嘱。,against
83,c4b1df2277960120d8d6e5805c8a8d2a60f559d8,女,其他,中青年,为了鼓励生三胎，又是双减，又是教师轮岗，又是取消英语考试，还每月给五百……然而，我还是不会生的，所有教育的减负，我作为一个江苏家长都没什么感觉，我娃还是面临着只能一半人上高中的概率，还是面临着重点高中班级前十名才能上211的现实，中高考分数线不会降下来，他们的真实压力也没减少，而且，五百也太少了。目前看我女儿只能在艺术道路上冲刺一下，学业道路如此艰难，我不想给他们增加战友了。,against
84,942f87df4aa8e98ba49424c8980340d9331891c0,女,湖北,其他,切身体会到了什么叫勇气 比想象中困难女人太难了 妈妈们真的很伟大很不容易那些能生二胎三胎的只能用佩服的五体投地来体现我的敬佩你一定要听话 跟自己加油 打气 你一定是最棒的????,favor
85,bbc324136a415c61cbc503034867696268fe4614,女,其他,其他,以前的我：这都不分？清醒一点啊！！现在的我：尊重祝福早生三胎,favor
86,ddac72aeb00bfb48efe015dcb4123d3ce47258f9,女,重庆,其他,真是温暖有爱的三胎家庭呀记得我第一次喝酸奶，也差点吐了，跟表姐说：这奶坏了。图2就是他在《童年》里写到的五岁时最爱的哈尔滨动物园。最后，好羡慕那些有财力追着他巡回演唱会的听友们啊,none
87,fb94b372bb51b10fad81dfce2f120866effcc5c2,男,广东,其他,我没这烦心，就那么点钱，分什么呢。何况，我认为根据法律分配是最公平的，立遗嘱是有私心了。,none
88,2d94dddebb526add23e9f5bff72176b6c9209e88,女,其他,其他,山东孩子也好难，别说三胎了，二胎都别想，我这只有三分之一的孩子能上高中。,against
89,fee258d7218c1babae1e551d1c3dfb2833f3b66b,女,海外,其他,这是开始做胎监了对吧,against
90,5e34180853cc2755fae260a1edeb9d942e964af0,女,江苏,其他,三胎政策当前，有些工作人员能力可否跟上，总觉得用纳税人的钱供了一群大爷。有种感觉叫我tm都烦的不想生了。,against
91,3e34dd7bdbb5cd40162a32a1ac5abb5e5938418b,男,海外,其他,国家只是压缩现在这个孩子教育的成本，让你去生三胎,favor
92,c0d5d3859bacc80c7565e1d7d253661f6083d024,女,河北,其他,不打疫苗不让上班， 都要把人逼疯了。备孕的怎么办？不支持生三胎吗？,against
93,e6895347152b8fd55f1593dddd4004afb62ff98b,女,海外,其他,我以前喜欢看明星的look，很养眼很舒服，有的look很惊喜让人心情也很好。现在，Xxx二胎了，三胎了，多胎了。Xxx他（她）不爱国，他们又这样又那样。终究是我太肤浅了。,none
94,731146afd93cbfc505b174fa6ac17a5032e561c7,男,吉林,其他,原创 刘娜 闲时花开 今天20年前，生三胎是违反国家计划生育的，是要丢公职，被罚款的。但今天，国家鼓励生三胎，响应者还会得到相应福利。20年前，张文宏的论文是没有问题的——否则也不会通过审核，公开发表。20年后，拿现在的学术规范审视他，把他架到完人的神坛上，用放大镜检验他的每根头发丝是不是有污垢，那他肯定是有问题的。我不清楚，复旦大学会怎么处理这件事。,none
95,919df20ef00a376b7f2489f7789bbb0b77bcc0b9,男,浙江,中青年,"近日,“神奇女侠”扮演者盖尔加朵在社交平台中晒出了两张自己的产后照,作为刚刚生产完两个月的三胎妈妈,她 状态看起来非常不错。不仅精神状态看起来相当饱满,身形也是格外的纤瘦苗条,而且这一次盖尔加朵还晒出了自己母乳喂养的照片,作为一个明星妈妈,刚刚生产完孩子的盖尔,日常生活并不算轻松！即使是在化妆的过程中,盖尔也要一边化妆一边用极其泵奶,即使身边全是工作人员,她也只能用手稍微遮挡一下,从她的脸上的神色来看,她非常坦荡自然毫不害羞,完全无惧一旁助理的拍摄镜头。事实上,娱乐圈的女明星们一边工作一边喂养孩子早不是第一次遇见！之前知名模特吉尔赛邦辰就曾在工作时,一边抱着孩子哺乳,一边化妆做美甲,但画面看起来却非常的自然,并没有大家想象中的违和感。甚至连内地的女主持人李艾都曾模仿她这张,同样是作为娱乐圈的明星妈妈,相信她们应该也是有过完全相似的经历！其实在娱乐圈中,许多明星妈妈都在产后一边工作一边当背奶妈妈,像是我们熟悉的热依扎,就曾在自己的社交平台里晒出过自己背着泵奶机器的照片！除了她以外,几年前马伊琍也曾一边工作一边喂孩子,虽然没有提前准备好母乳,但是她却是直接带着孩子到片场工作,画面看起来就非常的辛苦。甚至是天后王菲,她也是选择了母乳喂养女儿,王菲喂养女儿的画面被曝光后,也曾一度引起大众的讨论跟关注！很多人都觉得娱乐圈的女明星们,都是镜头前光鲜亮丽的存在,但事实上,每一个明星妈妈都有各自的不容易,虽然她们很少展示出自己现实生活中的一面！",favor
96,809730fd935732f5b26215f8f4663bbe1d56e9d9,女,其他,其他,因为懒，把芝麻菜和鸡蛋搅一起摊饼。太苦了，吃的不开心。一边吃一边想起昨晚在园子里玩，一个大爷闲着没事儿劝我要三胎再生一个女儿，更苦了。,against
97,fe319539b6eaec6a5a6e98251990aef748665d44,女,其他,其他,我有个不成熟的小建议：反正经济都这样了，和灯塔国关系也这样了，帝国坟场也真空了，还不如把弯弯统一了。大陆的各大公司就可以开着推土机把产业复制粘贴过去，基建、制造、金融、互联网百废待兴。也不用催三胎了，瞬间多出两千多万人口。内需也起来了，内需起来经济就起来，经济起来生育率就起来。国家社会地位也进一步提升，最后一个bug消除，RMB国际化指日可待。,none
98,ccc87c278eced1d52b30414cb780732e41625382,女,黑龙江,其他,哈哈哈 不要抱有这种幻想 万一成为第二个 四龙爸爸 呢,none
99,454bd60caa901c1b6bc2caf358082428032b7071,女,黑龙江,其他,可不能再生了，两个就行了，,against
100,415ac326c10a86d69aa0a252d38c806ea07dafea,女,辽宁,中青年,昨天看有人讨论，双减和50%的高中升学率，这种矛盾下，家长和孩子压力多大，要么努力考高中，要么佛系当技工……等着看看，双减之后有多少要二胎三胎的,none
101,fd9b8b98c50908d901333c202e6cd985797f296f,男,上海,中青年,年轻人不想生孩子的原因，房价排得比较靠前，可是上海本地土著，动拆迁分好几套房子的，他们买房的问题不缺了，可是也不想生二胎，或者三胎啊？,against
102,c824f967922d694f6918098082eece14db3d5468,男,北京,其他,不愿生三胎主要是二胎配套政策生育没到位，产生了连锁反应，说白了二胎都不愿意生谁还生三胎。在今天对大多数家庭来说都不是随意的事，它涉及到了收入、住房、教育、医疗等民生各方面。这也导致大众生育意愿走低，“不愿生”、“生不起”、“养不起”成为了真正的难题。所以先把二胎问题解决了，让生三胎的周围人看到希望才最现实最直接。,favor
103,11740b1c98b4380394e91b444aac12ae1f65cedd,女,湖南,中青年,今天来产后检查，不是吧不是吧，都2201年了，还真的有人响应三胎政策，非要生个男孩儿～（前面两个是??）,favor
104,e26ed9664617183a55cd823c49e84d87e9df6cf1,女,浙江,其他,日常催婚婚结了是不还得催生生了是不又得催二胎三胎政策响应了嘞,favor
105,2ec644620e25cdd3148b670c12e2b4f519f2a225,女,江苏,中青年,如果谈个恋爱就不能分手，结了婚就不能离婚，谁还敢恋爱、结婚？大家都不结婚，连一胎都没有，哪来的二胎、三胎？,against
106,cc060e1a72f93bf169ab433ce48b661aa51d4acb,男,北京,老年,由官二代，官三代，富二代，富三代，联想到生二胎，生三胎,against
107,30b64757d9d5e94e71d1add104670e3da7032d40,男,其他,其他,政策的导向是什么？核心就是降低最少收入人群的生活成本。财政保障方面就是降低医疗成本教育成本、生活保障方面降低消费品成本，同时鼓励富裕阶层对口帮助贫穷人口例如三胎补助（现金或者物资）、增加富裕阶层成本降低贫富差距。我觉得短期直接面对百姓的医药消费都面临压力。,none
108,e3985f4fb24408b4ae6b58d75c60fadbfb377915,女,北京,其他,太糟心了，吃个早饭，一桌四个人，剩下三个人都有二胎，还在计划三胎的事。我对中国的生育率有信心的，都太能生了新的一天新的恐婚恐育。,against
109,142ebdb55a5ae3ac71adeb353443958bf8e9a3e7,女,浙江,中青年,三胎的身边还真一个都没看到,none
110,415ac326c10a86d69aa0a252d38c806ea07dafea,女,辽宁,中青年,我身边二胎都很少很少，大部分还是一个,none
111,6af44645c10bb4d2bb15efbc9a0b2022651ffb70,男,上海,其他,有确切数据证明你的看法吗，普通本地土著和房多的上海农民本地人很难界定，我认识的本地农民后代都是大学没毕业就结婚生两个起步。,none
112,08e5d501425e63091a14a073b210e7f750d852a0,男,其他,其他,楼上说的什么20个人，80%就是扯淡。20个人的事情，都统计不清楚，还赶扯社会生育现象,none
113,40e51c039b8b193f0a11e7e435fab13d1a14a8af,男,北京,中青年,跟房价没关系，是观念，独生子女四十年，大家观念变成了，我同学在国外也就生两，真没三个,none
114,af23213ad7b87ad7fc2291f39703a99ab4c01d0f,男,上海,其他,有钱自己花多舒服，干嘛养孩子遭罪,against
115,63030b931b8e18ea69b0cb7f62bfd686dca399c1,男,香港,其他,让不想生的基因消失掉，想生的基因永续。。。。也算是自然法则,none
116,d29e3f51e9aa26d4fe54867bdd4dff24bdc5c4cc,女,上海,其他,从没享受过拆迁福利的上海土著在这里 不是所有上海人都有几套房的 都是要自己背房贷买的,against
117,d3a3ed99cf9a508305caacab12037202a199255f,女,江苏,其他,按照这鹤岗岂不是生育率超高,favor
