id,userid,sex,adress,age,text,stance
2268,11838dc27fa2d3e0c3121ce1020eb9059c9fb623,男,湖北,其他,北京市“双减”措施鼓励“先培训后付费”模式教育培训机构“预付费”资金的安全问题曾令不少家长担忧。记者日前从海淀区教委了解到，该辖区内北京市海淀区简明教育培训学校、北京市海淀区巧口培训学校、北京海帆培训学校有限公司等7家机构首批承诺“先培训后付费”，让家长放心。北京市教委此前表示，已恢复线下培训的机构预收费已经全部纳入资金监管。同时表示，鼓励教育机构实施“先培训后付费”的收费模式。,favor
654,8b8f73af0c713ac1f11a9b744839e1a75bed4a5e,女,其他,其他,延时课就是写作业的，你还要晚托，补课就补课，延时课又不是强迫你参加，不让补课你非要补课，有的家长干脆自己教算了！,against
2488,9d413e8089dfc8ed5afe7c1cde4c4a1a78688d85,女,江苏,其他,小主本学期的第一次测验成绩今天出来了，班级第二，国庆后估摸着就要开家长会了。双减后每天都更早回家，作业也不多，还有时间刷恐怖片、看课外书、电脑编程、上B站关注UP主、踢球、骑行或跟我们一起出门闲逛…这哪像毕业班的节奏全家在各自的领域里忙活着，爱好着自己的爱好，尽量不劳烦和打扰他人，当然每日也会有轻松愉悦的交流，憧憬着小家更加美好…9月完美落幕～,favor
1045,064511b89b6b3d2d90029a6470b00e9ef4bae415,男,其他,其他,      在印象中考上名牌大学的，都来自重点班。不知道这个要求是义务阶段还是包括高中？,none
2875,2ace08397f546f822181b7533801e5750f91566c,男,辽宁,其他,类似一个班全保研或者大比例考上研究生的消息越来越多看来各个学校都知道办重点班了中小学不让按照成绩分班反而大学越来越多了,favor
3250,7cbd03d9435044f5c6d13675b62afb9e0b189a58,女,四川,其他,"说白了,双减都是自己减下来的",against
2048,43e2dd17dc5e7696e117730d3160bfadf89d49ea,男,江苏,其他,总体来说很支持这项政策，设了重点班之后，重点班的孩子压力真的挺大的，在我上学的时候，我记得我们班是重点班，四十多个人，一年后神经衰弱的就有三个。并且如果都是重点班之后，平行班的孩子也感到很失望，有的孩子开窍早，有的开窍晚，不应该在过早的年纪就被感觉区别,favor
875,63cea823b95fe2bf86f5ba88feafcf06d8a54a00,女,山东,中青年,从小学就开始内卷，再搞下去，人才输送渠道会有栓塞的，上位的都是X二代，关键时刻这些子弟可不会为国家拼命。,favor
968,77606c43d305c26d45493da34ab7d64c06174b68,女,浙江,青年,emmm……怎么说呢  教育部的初衷应该是希望所有学生都能获得教育资源的公平分配但是我有个疑问——这个政策是针对所有学校还是只针对公立学校我的堂妹今年马上初一 上的是私立学校她的妈妈今天在闲聊的时候说今天教育部出台的禁止设置重点班政策只针对公立学校 私立学校还是会分重点班我听到后就傻眼了 要真是这样 那这就是教育部的大漏洞 真就上有政策下有对策 这招利好私立学校 家长因为传统的望子成龙心态会更偏向于把孩子送进私立学校 在入学前就形成教育生源错配对公立学校生源会带来隐形的威胁 教育资源也会因漏洞的存在再次出现不平衡分配srds 我觉得就算教育部出台这种政策公立学校也会存在隐形的重点班 好老师在的班就是变相的重点班除非师资力量各班平均分配（但我觉得不可能,against
2555,8e67b4afe49a0f6a73d502858eb79afed0b5494b,男,福建,其他,“双减政策”下，部分培训机构仍“顶风作案”，根源在哪？  现场的微博视频,favor
437,66f54176b754e1a5f288f65cefce1ad9f3a65c91,女,辽宁,其他,是 没有重点班了 只是换一种方式弄重点班了,against
2204,8d71786b83c8492324e42b49d9e5221716799a52,女,北京,其他,好的政策实施，确实对教师们要求越来越高，为他们提供好的政策才能保证各项教育工作的有力开展,favor
385,0f8d57de40ae0794edacb3c74d25bb85f97616f1,女,浙江,青年,嗯，所以什么时候取消985.211和一本二本呢？只要取消，重点班绝对都会不复存在。高中再设置重点班？义务教育阶段好学生都被差生嚯嚯完了，高中进行亡羊补牢？明明就有选拔性考试，还非要搞“快乐教育”这一套，就……无语,against
1122,b35dc2b8043376cfc77647b7928d2bb0a9a8947a,女,北京,青年,其实觉得还是挺重要的，但不在重点班也不是没有希望，只是要比重点班的人更有自律,against
1636,b75c28e75a99a2831d597af653ea61d793e812b3,男,江苏,中青年,好的学区和好的班级哪个更重要炒房客只会宣传学区却根本不知道重点班和普通班的天壤之别,favor
1666,7f720864eeb6e340d3ea79688d41f94ad7e8333d,女,湖南,其他,我们私立也不准分,favor
2386,7a2bb205f284fecf2b63cb211ca5638aa398e10a,女,其他,其他,这个假期最想不开的事大概就是把试卷拿回家吧。另外还有一件事不明白，双减真的减了吗？,against
77,3ac8be90f68ba89635491eacbe34bbce2ef858bc,女,海外,其他,任何都要以国家战略为前提，大量涌入市场的资本必须控制，更不可能让加速促进社会阶级矛盾的继续存在。,none
2481,8ce42c06f82e283e716e9b374a1b22eeb897d392,女,湖南,青年,现在小学生都实行双减了，而族给我布置的作业却越来越多，我放映厅还没看完呢，又给我来个88分钟的，，，,none
2322,6c18ba3aab5bf92ae3f20bc5d14d77937a75a11b,男,陕西,中青年,考研  2022考研教育学几大必背热点 ：1.双减政策2.新时代发展下的素质教育3.慕课4.翻转课堂5.智慧教育6.新基建7.高水平编制教育“十四五”8.推动教育评价改革落实落地9.健全学校家庭社会协同育人机制,favor
3496,c827477e389aefa8a507c3d13236a9080c7c1018,男,广东广州,其他,"给@学而思网校,道个歉。本人爱贪小便宜，上APP翻来翻去就看到一个免费的课程体验广告，点了！好家伙！得亏是小学，来了三个老师，这几天加微信，拉群，打电话，发短信，反复提醒，要确认，不厌其烦，锲而不舍，浪费了贵司工作人员那么多的时间和资源，对此我深感不安，向贵司道歉！对不住了各位！我在贵平台自尽谢罪了！",favor
1514,0fc49c694234a2867e207659c0beec6c10f75514,女,浙江,青年,马启越mqy  哥，我高二现在在重点班，正在努力来见你,against
3110,31a854c22af9dd640832f5ec03c8252a868bbd00,男,海外,其他,没有学而思我可能考不上大学上一节学而思顶10节学校课,against
3146,b76d6c4383ef41a5042e100ce303129a7600c65c,女,江苏,青年,感谢国家对教培行业的严格管控，希望这样的好政策多来一点，坚持时间久一点！,favor
2701,7cb33bb3f1b390ee8dd0d4796c75befbe9b24e6a,女,其他,其他,在重点班压力太大怎么办 周围都是学霸就我格格不入,favor
1813,fda992e146d882330f9f47d83a6fababda135fb2,女,重庆,其他,小火苗互燃没有重点班倒也没什么，不让排名就无语，中考不就看排名么,against
1973,7c81245dfcc27001cb57002265aa9a41ef394e8c,男,重庆,其他,小学初中高中都没有遇到过重点班，也没有按成绩排座位，只有高中的时候每月月考按上一次月考排名排考场和座位，所以每次月考的时候看每个学生去几号考场几号座位就知道他成绩怎么样了。,against
2260,b1d353b8f3292347783ef09d93a778b5859687fd,女,辽宁,其他,体育教育展开说有好多内容：各种大赛项目入门介绍规则讲解，体能训练动作讲解，各类竞技类游戏类活动组织…别成天就会做伤颈椎腰椎的仰卧起坐。,favor
206,902851966a514b9920fc916679fc83d14e16034c,男,北京,中青年, 遥想我小时候，根本没有重点班的概念，每个班都有尖子生，也有调皮捣蛋的。初中时，我们班发生的几件事：1.成绩不好的学生小A被老师批评，不知怎么了，小A突然暴走，和老师打了起来。事后老师放下狠话：有他没我，有我没他，最后小A退学。本来在我心中，老师是神圣不可侵犯的，没想到小A这么刚，他成了班里的传说，搞得个别同学还私下评估，能不能打得过老师。2.成绩不好的学生小B，思想太成熟了，从初二开始谈恋爱，不断换女朋友。后来他盯上了我们班成绩最好的女生，天天在边上骚扰她。他的口头禅是”XXX对不起呀，我爱你呀“，声音很大，全班都听到了。不知道小B用了什么方法，最后他们两个真的在一起了。这个女生成绩迅速下滑，本来她也有希望考入县一中(我们县最好的中学)的，最后只考上普通的高中。3.大家都说，成绩好的学生一起玩，成绩不好的学生一起玩。事实不是这样的，我自己就是，心里很期盼和成绩不好的学生鬼混(不是贬义词)，我觉得他们的生活更精彩，更放肆，这种吸引力在年轻人心中是致命的。俗话说“学好不容易，学坏一出溜”，稍微不注意就跑偏了。教育部的初衷是为了教育公平，希望先进带动后进，更有可能的情况是：后进带动先进。毕竟，玩游戏比做题有趣多了。 @黄埔老骆: 坐标北京，当年就近派位还有个通俗的叫法儿“大拨儿轰”，基础薄弱校乱到什么程度呢，同学聊天的声音比老师讲课的声音还大，自己不学别人也不要学了。我作为一个初中二年级的班长还要在课堂上训斥老师“你讲你的，不要管他们”。还好那个时候义务教育阶段还有“留级”，这些干扰别人的最后都毁了自己。,favor
2364,e50a9ec38b9809c6053b17e383c7039f03b3a5e6,男,湖北,中青年,双减政策出来以后，低智学生就那么多，该谁谁老师心里清楚。但是低智👨🏻👩🏻如雨后春笋般拔地而起势如破竹争先恐后，唯恐打不倒臭老九,against
2331,ddbf20d5edd5681de0c6fde813b63fea2f43a831,男,其他,其他,"“双减”是为了剔除伪学霸?如果逻辑成立,岂不证明了补课有用?网页链接",against
3248,e8ef5e2aea384f6a0413e5fe534c392365877783,女,河南,其他,双减其实也就是大家回家各卷各的罢了,against
3180,91f8b65a9ee61163f3ecd4cb8edb011deca06304,女,河北,中青年,太累了，轻松一点，对自己好一点吧！,favor
2328,ab5d140da09329f3fcad44cb3cc2a32d5b7641f3,女,其他,其他,突然知道汉普森跑路了，也不知道说些什么了，有点惆怅。不得不说我在这场双减行动之中的损失是比较少的。虽然钱赔了不少，但是效果真的是有。不得不说汉普森在英语方面真的帮了我特别多。从小学话都说不完整单词也不会几个的时候，我爸妈每周天都带我去上课，路上来回近三个小时就为了50分钟的与外国人对话的机会，我还不认真对待，单词也不爱背，作业布置的文章读不懂就不读，学了四年一直到初中都看不到一点长进（这里真的要感谢我爸妈了，毫无长进还是坚持让我去，不爱学就尽量学，不把学英语当压力，就当去交朋友，聊天分享生活，让我把这个坚持下来，惠及我现在乃至未来）。至今仍然记得在三四年的时间里，我从每周回答Christina的“What day is it today”和“What’s the date today”到变着花样想方设法回答“What did u eat this morning”，寒暑假老师旅行我也放假，一百二十节课上到初中上了四年才上完。初中之后，有了学校老师逼着背单词，我的英语又有汉普森加成，学起来也容易太多，口也张开了，各方面都是突飞猛进。从只有Christina一位老师，到Yunita，Mark，Emily，Vicky，甚至还结识了Nico，Johnny，Kay等一系列老师（不得不说初中之后我开朗了太多，我好喜欢主动结识新的外教，每一个人都可以给我打开新的视角）。初三上半年一定是我收获最多的一年，我把大部分课程都改成了topic讨论，我甚至可以和老师（especially Mark，Yunita大美女说啥都对）为了一个问题争得面红耳赤。但是不得不说，这些坚持都在暑假一月速成雅思不做作业最后成绩还能说得过去中帮了不少忙。初三下学期为了搞自招，然后高中放假没有规律，我就暂停了汉普森的课。所以与预期不同，我还有二十几节课没上，这一跑路，一万多块就打水漂了。汉普森固然不对，但是Tay，Nancy，Grace等等等等一系列助教老师何罪之有？现在建了维权群，也不知道能打起几个水漂。或者说，现在大力推行双减政策，就真的能双减吗？还是那句老话，高考这根独木桥本身就注定了，追求更好（不断内卷）的社会不会变，减负政策就不会治到根。一味推行减负只会让家长压力大，更焦虑（不对汉普森，汉普森的老板一定也有主要问题）。社会内卷不会因为减负而停，攀比心理不会因为减负而消失。最后还是要感谢汉普森。最近的其他一些思考：人类会不会在不远的将来与恐龙一样的结束？极端天气越来越多，副高在十月还在北抬，是不是抬到黄河中下游的时候青岛能再来锋面雨带？环境保护迫在眉睫。历史说当一种事物达到顶峰后将走下下坡，人类是不是也是？如果人类即将灭亡的话，国家间的争端还会发生吗？除去马克思主义认为的国家是阶级矛盾不可调和的产物，国家究竟在人类中扮演了什么角色，本质上为什么产生？为什么要进行利益争斗？大同社会远吗？我不知道。,against
2663,d8e381cfb1dbb8d17ec5873cf4f9866b34548e37,女,四川,中青年,登船的时候 有一分钟突然感觉自己穿越回了小学毕业那年暑假 在中学门口张望重点班放榜的那一天 天气同样的炎热 一个互相喜欢的男生朝着我挥手 大喊：你考上了！有你名字！三班！,none
709,9045be36c0fc27275b5502b24d3ed629ef059e53,女,其他,青年,我们这边，有点钱的，重视教育的家庭，全部把子女送去了市里面的私立学校，贵族学校，然后镇上的公立学校全部都是贫民或者留守儿童,against
216,8885de4171c490d0cd718250c8717aedaf9e4c00,女,北京,其他,“不得设置重点班”的初衷应该是希望所有学生都能获得教育资源的公平分配吧，落实之后的具体效果如何肯定还要继续考量，不然如果“后进带动先进”的负面影响太大，大家肯定也都不想看到这种情况,against
2408,29abbdf75f98eb45f61903ef95fc7d3ac4cde3bb,女,其他,其他,哎，心好痛啊，给一个多年不见的同学结婚随礼，然而，我又没机会收回来了（目测没有幸运找到喜欢的人结婚了）。 再加上最近双减政策裁员，经济拮据…… 但是，也不希望因为漠视而断了这微弱的关系。,none
548,6ba4a3747064ca7a3bed5d8ec79d0b8a6ead4944,女,四川,中青年,【不得按考试结果给学生调整分班、排座位、“贴标签”；初中各学期期中期末考试成绩和初三下学期模拟考试成绩不得与升学挂钩。网页链接,favor
587,95d8c81845a158fe7bfe897aa2b833744276efb0,男,广西,中老年,学得快精力富余可以发展其它图音体特长，高考可加分,favor
2829,67ca872e12ccf67dec18da578d080f68f8ff2510,男,湖北,其他,公平是靠自己争取的，人性是自私的，什么都挡不住自己的觉醒和努力,against
782,7fb899a9ad506ad8554754b5b92026bc16428c97,女,浙江,中青年,我们这是初中开始分的，不过我觉得小学分的话就太早了吧，好多孩子都挺叛逆的。,favor
291,deb9f0f6b08cd2f84104b547bebd539e32bbbf2d,女,陕西,青年,哦天呐发现自己已经不是义务教育阶段了，与我无瓜了,none
1670,96ed556ad2b6df04e77139f499bd439cb874ab49,女,其他,青年,进半决赛的一些是班主任内定的，我同学说我应该是内定的，因为别人文化成绩比我好的都没进我怎么可能进，但是我不理解，为什么是我[苦涩]今天舞蹈老师让我们今天要考试的单个上去跳一遍，我跳的烂死了，舞蹈老师还问别的同学“这是你们班的吗？”[苦涩]好扎心啊啊啊,none
1473,e801124ecc45e8e4286874314a2ff859876d742f,男,其他,其他,我刚刚上高一，我觉得好辛苦啊，我们班是重点班，我感觉我在里面垫底，心理落差好大，我英语不好，有些时候听不太懂，怎么办，压力好大，每个星期只有周末半天假,favor
1660,105f25d714b44f1c6bd8619ea1122e2d9dd5e466,女,广东,其他,肯定设啊 隐晦的 悄悄的 真正做到平行班寥寥无几,favor
2883,959b7f5d9eb56ca083278bebca4db1ffb54080d3,女,四川,中青年,初中不设重点班？不现实，大家不明说而已,against
2808,86927e660b59d7de3dcc30ed8046fae342b463dd,男,其他,其他,啥玩意儿义务教育，一个学期交一千多块钱，强制让买与课堂无关的书籍，不买就让孩子站起来，还说不买就别在班里呆。,against
2105,6c3697277c49e4cff969b47aee2c4e55e414433a,男,其他,其他,落到实处。,favor
2337,6f0796fa26aba5378032667670914fce7820809d,男,广西,其他,在家写作业 “双减”：减少义务教育阶段学生在家不写作业的时间；减少学生有时间去玩的时间,favor
2443,bec4b18e404377b8b0c4c814fce8cf91524103a7,男,江苏,其他,我发表了头条文章:《“双减”政策赫赫严严，基层补课为什么我行我素？》 “双减”政策赫赫严严，基层补课为什么我行我素？,favor
407,96fbae4d3a0e9f39319b62462fad07f63e356e4f,女,浙江,青年, 没有形式上的重点班，但存在着重点学校或班内重点小组。上面喊着“一视同仁”，下面说着“因材施教”。社会竞争力这么大，学校教育就不可能独善其身。小的时候没有“物竞天择、优胜劣汰”的意识，长大后指望这群不谙世事、没有危机感的孩子来承担兴国梦吗？即便师生不争，家长甘心吗？到时候花大钱送孩子去私立学校，私立教育蓬勃，师资外流，公立教育衰落，以致贫富差距越来越大。到时候国家肯定会出手抑制私立教育的发展，这种因培养模式的矛盾会引发公私教育只之间的矛盾，最后牵连阶层之间的矛盾。至于考试，我认为考试是目前学生自我认知和评价的最有效手段。有些孩子聪慧，可能无需借助成绩来反观自身，具有一定的内省能力；但那些缺乏元认知的孩子，只有靠教师和家长去引导和激励，那引导的前提是什么？那必定是认识和了解孩子，了解的依据是什么？老师面对一个班的学生，可能时时刻刻盯着一个孩子吗？不可能啊。家长把孩子放学校，早送去，晚接回，孩子大部分时间都在学校，家长可能时时刻刻关注孩子的成长吗？不可能啊。那么最直接、最有效的依据是什么？毫无疑问，成绩。虽然目前考试成绩只是衡量孩子发展的一个指标，主要针对智力，不代表全部。但智力与能力是统一体，好的智力会促进能力的发展。教育若要针对考试制度作出改革，不是简单地减少考试次数，蒙蔽认知，而是应该让考试测验更加多元化，更加兴趣化，更加常态化，扭转考试等同于功利教育的错误认知，使考试回归于教育手段，来促进教育的发展。当孩子适应考试，不再将考试视为痛苦，而是将考试作为调节自身发展的手段，那么中考、高考以及以后各种社会性考试都不过是家常便饭，也就不会产生“一试定终身”这种偏激的想法。,against
3000,f1529cca37add44ef7596c51f08695b9906efa5b,男,上海,其他,上海12月31日发布学科类校外培训收费管理办法和定价标准，线上课程每人每课时20元，随后，因接手部分学而思离职老师而备受关注的乐读优课APP，&quot;上线两日即被下架&quot;，进行全面整改。5日，乐读优课官宣，将在线小班和大班的收费标准统一调整为每课时22元，已缴费学员需重新签订合同，后续系统将自动退回差价。 SMGNEWS的微博视频,none
1602,cfcc4e3571fb6b43b8808ac36cebb0f9aac69caa,女,其他,其他,好棒！！！学业顺利，还有我们TFG已经是顶流了,none
2957,46dd9a26908b0b713f903046fd3c2821e21398cd,女,北京,其他,$好未来(TAL)$&amp;nbsp;京东图书—&gt;中小学教辅，随意选择小学各年级，按销量排序，第一名都是学而思旗舰店的教辅材料；然后搜索学而思关键词，评论数&gt;100W，不得不说牌子还是硬。登录学而思培优APP，小学各年级素养课在线班多数报满，线下课有名额，跟当年的学科培训还是没办法比的，毕竟不是刚需了。$新东方(EDU)$&amp;nbsp;$网易有道(DAO)$&amp;nbsp;,against
2283,282d6ffac1296695331efcd9af6a6787fb0ab5e8,男,辽宁,中青年,我家孩子补课班根本没停，不知道什么时候这些辅导班能够停。,favor
1432,a04386d9b964d35011a5104c3575a9a1fe188d88,男,其他,青年,初中：考上重点高中，进重点班就好了高中：考上好大学！人生一片坦途大学：读研！进大厂就好了！搞钱搞科研工作：好好努力，五年当个高管，以后日子就轻松了反卷斗士：现在也挺好的，试着努努力，不行就算了不然啥时候是个头啊,against
592,5e99b03671145282fff0b9154fdb2455e06161c2,女,北京,其他, 不得利用课后服务时间讲新课,favor
3166,1e247e136b22ed27b87af54bf0cbacc1099526fc,女,广东,其他,还有 有道精品课！！ 报了个课结果被他们电话轰炸了一个星期,favor
1395,b21d5db433c159cc2a3a4409635c73cc52137226,男,上海,中青年, 不管你中考考进重点班，还是高考考进一本线，还是考研考上了复旦，也不论你找到了什么样的工作，拿着多少钱的薪水，或者每年都能带妈妈出国旅行，只要你没有结婚，妈妈总会在过年过节，或者别人家小孩的婚宴上对你说，你怎么这么没出息，连个结婚对象都没有。,favor
1849,92c28f2c07a46da9b37b71d928f791e2371dd257,女,上海,其他,回复@JasonIcy:还以为现在男女比例会均衡一点，没想到,none
2751,391fae181346a97674a09859e26f1e178adaa747,男,江苏,中青年,教育部说教育部的，学校干学校的…有时候不大明白教育部存在的意义…,against
1919,754201e80788c851dca114cd1655d21b847b2d05,女,其他,其他,那能不能落实啊 学校听不听啊,favor
1370,9b70b4688bc518b418985df13b588690b2a24e6c,女,北京,青年,我们18号开学考试分班，考两天,none
2530,678a2b1b2cc5feda0b5ed9fba25cd22fc88c830d,女,浙江,其他,该学的还是在学的。,against
2418,1d4bcacf6c5f103fe0870339017e812b4e289106,男,浙江,其他,好奇心，使我想问一下，那么多培训班的老师都到哪里去了？特别是那些抛却教师编制下海做培训的老师，都在干嘛？,none
2310,d35e78ce29ca2238f2c9273aa2aa7dcfbfeaebef,女,上海,其他,今年暑期，一个简称“双减”的教育文件发布，也就是减校内作业、减校外培训，目的是为学生减负，也为家长减少教养负担。任何政策的变化都会带来一系列的影响，有积极的也有消极的。这个文件对教育培训行业产生了毁灭性的打击。我的一位朋友，最近也产生了一件烦恼事儿。她年初在万达广场的一家培训中心，给上小学的孩子付了作文辅导课的费用，差不多三千块。没想到，这三千块才用了一半，对方老板跑路了。还剩下1500，既无法使用，也退不回来了那家培训中心其实还在，名字也仍然是“精笔格物”，只是负责人换了。我朋友几次上门讨问，对方的回答都是：公司换了，前公司的债务我们不负责！上天眼一查，这家公司的董事长仍是同一个人，公司注册名字也仍是“寰书教育科技有限公司”，只是法人代表换了个人。我朋友很气愤，感觉这就是他们公司内部搞得花招，自说自话：我们换个法人代表，所以前公司债务一笔勾销了……我也觉得此事很没道理，就建议她去派出所报案找民警处理。朋友报了案，警察说，现在跑路的教培行业多了去了，有人被欠了两、三万，也是没法儿解决。言外之意，你这一千五的小数目，更别想了……不过警察还是给原来的负责人打了电话，对方就一句话：我没钱。警察又联系了万达广场的管理处，带我朋友过去处理。对方态度很差，表示：“他不付钱，我们有啥办法？” 一副这事儿完全与我无关的样子。我后来帮她联系了万达总部，总部却还是转交到本地万达广场处理，完全无解最后朋友一肚子气回去了……看起来，这事儿要不了了之了。我不理解，欠钱还钱，这不是天经地义的事儿吗？自古如此。没钱也可以有个态度，表达一下想还并订个换钱计划。就一句话“我没钱”，合适吗？万达广场管理处，看起来只负责招商，并无管理商户的想法，这也是令人费解而“精笔格物”，这同一家公司，依旧冠以相同的名字，换个负责人，就金蝉脱壳没有债务了，这不是在愚弄消费者吗？政策法规变了，是受了很大影响，我们也能理解。但“精笔格物”，毕竟你们仍旧还在，并且也是教孩子的行业，不应该有点价值观吗？,favor
