id,userid,sex,adress,age,text,stance
1608,e0293f846ef5c30f78c60312ede4e90b06001143,女,北京,其他,"求求你们领导不要喜欢我喜欢的顺便说一下你领导喜欢谁看好谁,我提前避一下雷",none
1764,b0aceff991ab4a8d9b1478d6141d69893b4aed80,女,福建,青年,"啊啊我太喜欢山河令了,好喜欢龚俊啊",none
839,c7f755d77a60e114be3143c309b544dcddb6a7b7,男,其他,其他,浪浪钉宗旨:不下场！不舞黄！不女化！不对骂！不拉踩！不给眼神！不空瓶！支持清朗行动！,favor
2001,09f7cdf6bb22b907c41cc412d59a6a593c20a7bf,女,其他,其他,"康雅雅,真是笑死我了,耽改剧满天飞的年代,明星小哥哥们互相撒娇的年代,女团选秀节目小姐姐短发西裤扮酷一大把人喊老公的年代,我们康雅雅居然被封被禁言了？,真是可笑真是讽刺,微博和抖音一刀切下来,向我们展示了什么叫官方,什么叫资本就是爹,属实教育人,感恩感恩,学到了学到了",against
870,6b59eeb2659d0602d6b45acf25a96ef348a4da74,女,其他,其他,我也是这样的，觉得难过就先取关一段时间吧，等过段时间再看看太太。私下里还是觉得那个剧配不上这个太太,none
1726,54321408691249da611e0a02d24e7ee5af747238,女,北京,其他,从今年的8月份开始，禁耽改的风声似乎越来越大，首先官媒发声，紧接着网友大规模讨论，最后广电也发了关于禁耽改、娘化等问题的通告！耽改指的是耽改剧，是咱们国内的一种特有的剧类，因为国内相关政策的原因，纯爱小说改编成影视剧的时候，必须要删减相关情节之后才能影视化，本质上耽改剧其实也是属于纯爱剧，只不过这种阉割版的剧情并没有让观众接受。从国家层面来说，其实一直以来对这类剧都是持有打压态度的，但是架不住有些纯爱小说实在是太火，在这个流量为王的时代，一部小说的火热意味着有流量，有潜力，有热度，所以三大网络影视运营商恨不得都从这里面全流量。当纯爱小说火出圈的时候，就意味着会被影视资本挟持，拍出来的剧也是怎么吸引眼球怎么来。那么GJ为什么开始禁耽改了呢？首先耽改剧本身就脱胎于纯爱小说，这本来就是属于“不提倡”的内容方向，虽然在制作成剧版之后删减了原来情感线的情节，但是作为剧方，为了吸引观众也会放出一些暗示性的情节，这在GJ层面来说，当然是不允许的。第二个重要的原因就是影视资本太过狂热了，大家想想，年初的时候传出要改编的纯爱小说就高达60多部，当《陈情令》有了成功的先例之后，影视资本就好像疯了一样，买版权，改编剧，当所有人都一拥而上地去追逐的时候，GJ怎么能不警惕。《陈情令》之后，《山河令》的成功其实也给GJ层面提了醒，这会有更多的盲目跟风者也参与进来，到时候就犹如脱缰的野马，再出手来管的时候，就不容易了。其实，上面两个原因都只是次要的，最重要的是第三个原因，那就是对社会价值观的挑战。耽改剧的打压其实是伴随着娘化等一切泛娱乐现象的打压的。很多人就好奇，为什么一部剧还能影响到社会的价值观倾向。是的，当然会，就比如说当今年《山河令》爆红的时候，旋即又爆出了zzh媚ri的问题，这两者本来是没有太大关联的，剧是剧，演员是演员，演员本身的问题本就不应该牵涉到剧方。然而，在事件爆出来之后，在网络上居然还有一大批《shl》的粉丝为zzh辩护，完全不顾民族大义和社会良心，而且这些人里面有很多还是正处于思想成长期的青少年。所以，站在GJ层面讲，对耽改剧实在是没啥好影响了。站在普通观众的角度来讲，其实耽改剧也没什么，剥离了原有的情感线，其实单看剧情依旧是一部不错的剧本，只要好好拍，当一般的正剧来看还是蛮不错的。其实，耽改剧会不会被禁，完全取决于影视投资方，好好地按照国家给出的建议，不踏越红线的事情，也完全不会被禁。其实，真禁耽改的话，企鹅会哭晕在厕所，因为在这么多的耽改投资当中，企鹅投的是最疯狂的，几乎晋江一半以上的版权都去了企鹅那里。作为第一个在耽改剧当中吃到螃蟹的人，鹅厂其实也应该吸取一下教训，别啥事都想着圈流量。,favor
499,454589de0a8ba50837b31cd6d46a28f9df3d2e64,男,其他,其他,对啊，如果真有你说的这么正直，我们也不会反对耽改，但现实是他们把原耽当流量密码，把腐当作潮流，炒作，篡改原耽的爱情，到现在耽改凉了还有某些粉丝倒打一耙，说原耽就不应该存在。,none
252,c139ef70f7d4534a64324a4df0a0290631e6b6cf,女,其他,其他,"而且也不见得都走麦麸营销啊,同意一刀切",favor
1463,d1889973ef192c5055858548a0ca82afe8088b8b,女,广东,其他,我还幻想过根本不卖给国内平台，直接外国拍外国播，就按原著来拍,none
2424,7854c1c82e32492fb540f40a7a3d4845bd87b813,女,山东,其他,其实想想，bg因为拍的多，压的久的很多，像上阳赋压了四年,none
2437,e6c30c16c7af3cc8145f62a38f9a323c8b09341b,女,其他,其他,反耽改剧牛马＋开心,favor
2380,63c2919791c166ec79f970b1332bfe0067e6741b,女,其他,中青年,不知道所谓的“正常”审美是什么样呢,none
1628,f293aaa8f604322f45ae002ee406363c98a8fafb,女,内蒙古,其他,流量不在自己身上这你还真就说对了。,none
2541,0919e8c305623725601c08ce4bd7720dd72d78a2,男,河南,中青年,绝户岭，666,none
2162,66b2aedfce74cc9d0ff8c549d8b07265e7d5e5c7,女,上海,中青年,相比耽改，更想看真正的耽美，可惜国家不允许，也无可奈何,none
717,1532d3b643cedb234aabc196fdd89c6c8ce52afd,男,浙江,中青年,很喜欢这个，不错,none
268,c17d02dc69afb7d595159930c23952c3b0993c5a,女,安徽,其他,镇魂不是现代耽改嘛，我刚代入看完撒野，然后左肩播出无望[苦涩][苦涩][苦涩],none
2659,0ff6d95689e8031105e653bccc5d0f674baab4d7,女,广东,中青年,"之前耽改属于低成本高回报，到了,2021,年，随着耽改资本逐渐主流化，各大平台在耽改剧投入已经不菲。5部待播的耽改剧，最高的是《皓衣行》，投资是2.5,亿。另几部《杀破狼》1.5,亿，《撒野》1.2,亿，《张公案》1.5,亿",none
1234,b85041340d59cd0cf60b23585506cac4daa1b876,女,河南,青年,我不喜欢耽改和刻意麦麸。但感觉越限越疯，会让大改后播出的个别耽改剧（无论好坏）都被疯捧。还不如让它们一通播完，谁也不能独占风头。观众有得挑选，才能辨别什么好、什么不好，而不是见着个相关题材，无论好与坏都扑上去另外，一边央视春晚捧着某些耽改火的人，一边广电说抵制，还挺搞笑,against
1245,17ddca3b510335c89867d8d389f7a29b4accbbfb,男,北京,其他,最近几年，耽改剧等泛滥成灾，这下惨了，很多还没有播出的耽改剧估计播出无望了。这也给一些过度跟风的片方和题材等提了一个醒。,none
917,0ba2ef837efd63c0c7512368bbfbc0dee5980068,女,其他,其他,避开娱乐圈文还有全宇宙嗑cp助攻的情节,none
315,9f0d3864e2e7f55c64415b06169b9eaec57ba989,女,北京,其他,现在内娱正在去“流量化”，抵制“娘炮”文化，主流媒体更是点名耽改剧，可是《吉星高照》剧组似乎不当一回事，高清路透照几乎每天都有更新，这么做真的合适吗？,none
2490,e3eaf79753cabd84d7f80d7a46ba2bc8c01b9c08,女,甘肃,其他,都去搞基谁来生孩子，难不成大好河山让给外国人?,favor
1125,6177ef730eb3adae32de69bc70cb7dc2c7ee5e84,女,北京,其他,耽改现在不就是资本拿来快速捧红人的工具吗，所以说很多腐女不挑食啊，什么丑人什么工业糖都能吃！这几年靠耽改大火的6位，有演技的在我眼里就只有2个，是谁我不说！,none
213,81887aecf3611eb592e782ee9434be8ac2b9bc2d,女,河南,青年,看到过一句评论，耽改蹭了原著热度，却不承认原著的爱情。难道天官赐福那等了八百年就只是为了拜个把子，简直了，笑死,none
2157,c3d005baa026e883b2c6f64e94afe712c597e573,女,其他,其他,只要做了演员都有想火的心，磨练好演技才有走捷径的底气，期待他的作品别让我失望,none
1061,4f2d308590e2f145079b55e8381174550af0ecc9,女,其他,其他,支持国家清朗罢了,favor
988,d2c40a09d18892132c0f748cf2759b2561674dc9,女,其他,青年,"好哦,一定会补这个剧,喜欢一些实力派演员",none
1569,3d75d6a29d6ba99118c0c65da20a1dd4394121cd,女,陕西,其他,"回复@不二兔奶糖:唉,支持九日吧,尊重他的选择，希望以后流量可以多点，走向属于他适合他的剧",none
2668,fcb59288668b5ed789d83e052f8b75cfde135b26,女,四川,其他,不知道是不是一时的安全,none
331,543a445a9c0710ec1ee13e9ac27773fbf00791aa,女,湖南,其他,证明我是耽改剧粉丝的证据，还是我骂翰奸的微博，这样看耽改剧粉丝满天下,none
394,d616910db1325483ccb32639e8cf0ba8b67a3573,女,海外,其他,我就是喜欢耽改怎么滴了,against
2431,d32efa03c4162400c73bf4da8ee9aea5cdd67615,女,其他,其他,真的吗，过年好过年好过年好,none
1145,e1dbe555fc2642ea8732f62f2705dded90fe6574,女,其他,其他,"左肩有你还能播吗,不希望一刀切,一个普通成年人看点喜欢的耽改剧怎么了这点乐趣也要剥夺吗",against
661,7bdf2f1adfe31ddaa348fa57aa5e90174118f8d0,女,其他,其他,我们尊重原著，尊重作者，原著至上，衍生平等，不是作者亲自说cql，其他人没有资格说话，咱们家房子硬的很，觉得什么就是什么的话，我还相信迪迦呢，你看见了吗？,none
1643,f8a9791971f656a4c2f3d16e0c049f98799f14ed,女,其他,青年,"你妈,必须支持,一开始我就不能接受",favor
220,4fa6a108b25c9c3e8565ff56eaa357b68e5fe218,女,其他,其他,我也不知道真假，网上传得有模有样的......但问题就在这里，这种事情一般就是没有正式文件，普通网友也没办法求证（PS平台都有自己的官方渠道的，一般不会因为怕就把整个题材都下了，那么多投资呢......）,none
1864,e31c0b70ce93b9adb182ec5f882103872cce5318,女,其他,其他,主要问题还是耽改剧少了，要是像言情一样一部接一部，粉丝都来不及发疯（并不是没有不疯的，BG的CP疯起来更厉害）,against
1866,339dfcf6b1d7f1564394d61f222e2ebaee39187c,女,其他,其他,演耽改就是想红，不踏实？这是什么道理。试问ylq哪个演员不想红，试问何为不踏实。耽改不是罪，不是每部耽改剧都可以出圈，都可以把演员带红，也不是只有耽改剧能把演员带红，是好的影视剧都能把演员带红。出圈的耽改剧都有它的自身精彩点，除了演员的演技，还有剧集的精彩，幕后人员的汗水……如果说为了红而演耽改剧就是不踏实是否定了全剧组的努力。也试问哪个艺人不想接好的剧本，哪位观众不想看好的影视剧。好比大家坐在一桌子上吃饭，你会不夹好吃的那道？饭局最后被留下的那道菜难道不是因为它不好吃吗？难道因为它被留下了，就得怪好吃的那道菜的食材好？如果厨师足够优秀，能把不同的食材，不同的菜品都做得好吃，大家也会在光盘行动上作出最大化的行动，毕竟都花钱了，谁不想吃个满足呀。,against
1707,a072ebd0f52502a77fc4422a0834beefb15bd334,男,其他,其他,",笑死，光明日报这个月第几次了这种脑瘫报社，网络媒体上要包容，纸媒就开始了爹味十足的“批判”，为了完成kpi就胡乱引导舆论呗，毕竟比某个二流报纸还要垃圾的玩意儿",none
1162,b415f5e61d3fe3e32cca9820fc45484b27c84f62,女,安徽,中青年,"要是有强势正面女配,很a那种,我会喜欢的",none
1803,6df8a113f335283e5f1011d8f324081681f9591c,女,河南,青年,是真的审原著,none
2205,ac63c2f1b99a74839af6dabd8aea6e0221ce89b0,女,山西,中青年,没觉得耽改剧不好，没觉得小鲜肉不好！反而觉得不尊重这些东西的人很不好！！！,against
1649,8e4835f1ec0d5c9b96ba2b3138a2f4304c9c5db6,女,重庆,青年,在一个谈耽改剧的视频下面说很高兴国家把耽改剧禁了，一群人跑过来给我评论说什么高兴啥啊，小心唇亡齿寒啊，我发个苦耽改久矣的评论还要去想这么长远，那我干脆写篇论文算了，有毛病，一个个这么上赶着教人思考教人做事，真以为自己多伟大多有远见啊，仔细看其中有个人还是ZZH的粉丝，笑了，都懒得和她对线,none
1410,c35879aad6df9bab330cc16670c9435d2c1bdaaa,女,河南,其他,就是就是，书荒的时候，想看看章子怡都愿意拍的剧原著得多好看，就去看了《上阳赋》的原著《帝王业》，emmmm可能是古早文情节很狗血，文笔觉得也很一般,none
336,ef5207f1852bc84ede29ce938df5e30cecf47755,女,上海,其他,张公案这种小说都看不出来西皮的剧当初何必批耽改皮啊，难得感兴趣的题材，阵容也ok，现在被严查耽改剧波及，真是弄巧成拙,against
1561,a173ba977b245fa702567a05068faf95d50e6839,女,江苏,中青年,看书或者看动漫版叭，已经对任何耽改剧没兴趣了，yyds的耽改路剧已经搁心里了，挤不进去别的剧了满足了,none
1246,69f727b6e9d54de63c262bf98f793f9e01c884c7,男,北京,其他,"总,局：坚决抵制耽改之风之前一直有消息耽改剧要限流，这次终于官宣，只不过不是限流，而是抵制，意味着耽改剧最后一丝希望破灭。目前待播双男主剧集有：《吉星高照》张凌赫、翟潇闻《左肩有你》王安宇、范丞丞《君子盟》宋威龙、井柏然《深渊》付辛博、张新成,《烽火流金》陈哲远、檀健次《山河表里》陈牧驰、陈星旭《皓衣行》陈飞宇、罗云熙声明：本人并未声称上述剧集涉及耽改内容",none
1614,516cb00abf77f868e3cbc8daf3a5e6cd52599c60,男,湖北,其他,特别喜欢看这部电视剧，,none
1365,188c9c23eb6307db2c1c38230b2edfa3da23f544,女,北京,其他,现在四大平台，腾讯，爱奇艺，优酷和芒果tv，都有耽改剧，腾讯是皓衣行，杀破狼，优酷是山河表里，爱奇艺是天官赐福，芒果TV是夜燕白，现在的情况是：没人敢吃螃蟹。也就是说都在观望，都希望其他平台先开个口子，作为试验品，来试试水温，然后自己再看情况来播，所以这就会导致：都不敢轻易播出来，因为第一个播的，一定是风险最大的，所以说现在各个平台也是时刻关注着对方的动态，谁能作为第一个吃螃蟹的，敢播出来的，需要很大的勇气。,none
1529,8cb162f1221212ce6e155a76eb03244d59578faf,女,北京,其他,拍了也播出不了，不跑路干嘛,none
933,567ecaa4018f94651107c3d8751c03e4cdf7a73f,女,江苏,青年,我怎么就喜欢在非耽改剧里嗑cp,none
409,31970a48374538c8eff22e9e8dc8964df11180eb,女,北京,其他,投资人看到陈情令太火了，都想靠耽改剧捞金，演员们也想红，之前出道多年不温不火的男艺人，也加入耽改大潮，山河令为了推广，一天砸了多少个热搜，如果目前这50多部耽改剧都播了，你想啊，热搜不得满天飞，每个剧照搬陈情令的同时，再去踩一脚，各家粉丝还不得疯？所以耽改101被处理也很正常了,none
2517,2bce9afded8a315c98719d9f76f0bdcbfcb5a1f2,女,海外,中青年,管天管地怎么不管管强奸犯🙃,none
1980,a01191093861a3f68d215fe4ee5eea91bed74569,女,山东,其他,"真想不通为什么有些人自己偶像代言的产品里有植物肉，却跑过来冲别人，先把自己家的屁股擦干净了在来bb好吗？gxt一条视频，还是不到一天就删除了的视频，可比不过你家大流量代言的推广范围广，上来就埋，你那坑还是留给你在家割割吧！真是清朗行动清了个寂寞，那些耽改剧真的是害人不浅，什么人突然红了，粉丝就开始搞饭圈互撕@棱镜梨汁,你说是吧",favor
1361,65e438105a4e0e745e99b8735d4919dc074d2d4b,女,其他,其他,最意难平的是，抛开粉丝滤镜，这个人过往确实没有什么实质性黑点，各方面业务能力也是对得起这个圈，却遭遇这样的事情🙃🙃🙃,none
2456,6bfb0cbdd7ac5e287df66777f5fc3e5a980071cf,女,江苏,青年,磕不起来这些所谓的耽改剧的原因可能是我的起点是上瘾吧，那部现在看来服化造型其实都不太好也永远等不到第16集永远欠着不会拍第二部的上瘾。也有可能因为我嗑的是瑜洲吧，是籍籍无名又性格迥异，像从平行线到相交线最终又归于平行，至今五年未同台的瑜洲吧。手挽手肩并肩的人总会更加亲密，放不下上瘾和瑜洲也有可能都是执念在作祟罢了。,none
1040,1a51f8e78aac4b3048dd606ae0d68f2f902f16ad,女,山东,中青年,有人说演耽改就是为了红，可是他们不知道这是你演戏十年接到的最好的剧本。有人以为耽改剧就是搞基，可是他们不知道多少人是因为周子舒才喜欢这部剧。小疯子，我从来没有完整地看过山河令，我喜欢的只有阿絮。不是很多人都值得啊，只有你值得。,none
2451,c279bf774f14f5b2d4a5b232925c2fdacb022dc2,女,其他,中青年,我也是哈哈哈哈哈，哭了一晚上哈哈哈哈哈哈哈哈哈哈,favor
1058,b2cb7b3fa341bda9c81364bbf04249672e127e8f,女,贵州,青年,"看到热搜第一的收官剧男主是曾经大火的耽改男主之一我就觉得人和人的区别比人和狗的区别都大有些人一起拍耽改剧就算是营业期也不麦麸不撕逼不争一番,即使全剧组都知道自己在拍什么,官微皮到粉丝忍不住下场捂嘴,两位依然是好朋友的互动形式,不媚粉不制造工业糖精,剧播完顺利解绑不说依旧在各自的事业上大放异彩,有些人,剧还没播就恨不得贴另一个男主身上让腐女尖叫,撕黄历等自己弯道超车的日子,粉丝撕一番撕上新闻,剧播完八百年了还有人嗑得猫嫌狗臭,一人出事还跑去另一人的微博底下问,你睡得着吗,怎么,一起拍个剧就把后半辈子卖给人家了吗你非得跑去问这么些智障问题,不针对谁,不过欢迎对号入座",favor
1769,e60ecdc18d2c7548de61331c459b745b87c606f7,女,海外,其他,因为耽改剧得改原著直接锁文是什么骚操作…晋江你是真的狗，多年来一如既往的狗，之前就有读者给你擦账号安全漏洞的屁股，被你直接清零jj币。管三冰心你俩真的不是东西，构陷原网站创始人，偷别人的网站的这事互联网还有记忆呢…p大你啥时候换个平台[苦涩]🚬,against
2716,bde4bbffa7570e6be692329839af50bce60ce46d,女,其他,其他,"不用统计了,反正都殉了",none
2593,83b597df955c2101248fa0f04d06e8d112179dca,女,其他,中青年,"现在的电视剧阉割的何止是吻戏,亲密戏,耽改剧,百合剧,擦边剧,现在的电视剧太干净了,连抽个烟的都难见,我看了李现的剩下的11个,第二集他叼着烟出现的时候我真的大腿一拍,感觉这才是个真实存在的人啊,不说别的,现在连个正剧,老戏骨们一提起抽烟都是“戒了,对身体不好”,妈的,能不能让我看点真人的东西,guang电一刀切文化方面,怎么不管管烟草公司呢",against
574,bcbf4cc5a51dc6bbf86826abf0f743da0e53b1f7,女,其他,青年,耽美应该被尊重，我们抵制的是抱着不良动机的资本利用耽美圈钱的行为,against
971,9064859ca36b96ae340a931b895fbbfa69817a06,女,其他,其他,精神寄托都不让也太……爱本来就不分性别，不少作家也写过类似耽美的文学，我觉得一刀切如果是全面下架无期整改，那创作自由这个词……唉,against
1363,458b20ac823707f8631a162ec7d915915c03f00e,女,广东,中青年,支持，艺术作品怎么天马行空都好，但是制作人和平台需要明确中心思想，并且不能为了利益乱宣传，不要特意引导观众怎么去解读，观众自己体会的是什么就是什么。,favor
2545,353cfddce3122ac39f7cadb2f20d0f59f0c695ef,女,北京,其他,太好了，搬起石头砸自己的脚,favor
1973,513ff68ec97073af90a6e93b047c6c7eac515331,男,上海,青年,"而且从原著的角度出发，🥔,演的那一部还抄袭了",none
2282,06d8025501d0ddeae5212b400445aabceca8b66e,男,浙江,其他,"4月8日在微博写下这些话：“某耽改剧乱舞过头是要绝户的……亚文化堂而皇之的舞出圈，在主流市场上获得大力发展，近四十年没有成功案例。”五个月后，靴子都一一落地了。从穿越到宫斗到耽改，一个个风口来了又去。不负责任的预测下一个风口大概率是侦破、悬疑和科幻。当然，主旋律为主的基调是不会变的。战争，军旅，刑警，谍战题材比例可能会提高，偶像剧尤其是古偶比例会下降。职场剧一直不温不火，倒是广受欢迎的生活剧，今年几部反响都一般，可能家长里短婆婆妈妈的内容，大家也是看厌了。,个人很希望历史剧的数量能增长些，不过目前看有点难。",none
907,cde03d03b49f78a5d839436a6e51bbbc1c54b0cf,女,其他,中青年,陈檀佳酿广电对耽改一向比较敏感，鹅今年也确实没什么爆款剧，所以一但鹅的哪一部耽改剧二审过后有望播出的话，肯定是想将耽改剧利益最大化。仅仅靠一个月的档期来实现，根本不可能，剧首先都播不完。现在鹅手里有热播剧还没收尾，也有新的爆款定档，鹅不是傻子，现在播耽改无异是让热度分流，不但难出爆款，还很难挣钱。所以现在能做的也只是放出定档耽改的烟雾弹，增加话题的讨论度，实则并没什么消息所以大家还是静观其变，静侯佳音吧🙊,none
927,9c8be07bb6fc0f982f28664eff07914b7d4e6813,女,其他,其他,粉丝平时都躺着被白宇带飞,none
1525,690f1d068bbf6efd211cbfd07d0c753c28f0ee2b,男,其他,中老年,这个小姐姐到现在在db被提到都是挨骂的，腐癌看你们干的好事,none
175,2271e7b0b5c29f4032413fe4a4099852ce86196b,女,山东,青年,回复@羊兜兜oo:对啊！所以被禁掉很好啊，你就想，一个真正的同性恋看到自己的性取向被别人当成了流量密码，他们会怎么想？这才是真正的不尊重吧,favor
1123,9e7a5c310e3255a190159feb2f4d8410a3ac565c,女,其他,其他,肖战也不过是吃了耽改剧红利火的不知道粉丝哪来那么大张脸说庆余年是因为肖战火的,none
1427,e97968c3300785e4cfe4ce3db2670e31f083641e,女,河南,其他,终于有家人了呜呜呜,none
2333,218368620106920a5977a39ccc1139e2a5e0f67c,女,其他,其他,穿越题材被限制，宫斗被禁，选秀被禁，耽改也要殉了么？其实错的不是题材本身，而是资本的唯利是图和无底线逐利，人人都想走捷径。话说未播的那几部耽改剧应该还能播吧？毕竟也没说要禁(CP肯定是不能大肆营销了),none
760,1ce9a2545aad1d4c792b2cb563395b56fcc24db4,女,北京,其他,"生无可恋的柯基，一脸疑惑的哈士奇,毛小喵猫猫健康的微博视频",none
1800,a711edd58d893c34108eecff1b27560a01089094,女,北京,中青年,"每日更新1.国庆档新片票房已经超过了11亿，其中长津湖票房破7亿。2.翟潇闻、张凌赫主演的《天官赐福》改名为《吉星高照》的耽改剧，今天复拍了！3.应采儿真的是社交达人，从决定举家搬来上海，她迅速打入上海太太圈，成为了很多活动的组织者。4.江苏卫视综艺《蒙面唱将猜猜猜6》拟邀嘉宾：大张伟,刘维,陶晶莹,虞书欣,刘雨昕,郭麒麟,杨紫,黄子韬,刘宪华,龚俊等。5.东方卫视综艺《追光吧！哥哥2》嘉宾：吴镇宇,张卫健,吴建豪,尼坤,迪玛希,杨宗纬,周晓鸥,沙宝亮,张晓龙,陈楚生,韩宇,张傲月,刘也,姜潮,尚九熙,杨和苏,那吾克热。6.王一博过段时间有植村秀的新品活动，18号左右。",none
2608,ffebfb83efeb3865423443387850ad178bb54f49,女,安徽,青年,[苦涩][苦涩][苦涩]等了一两年，等了个寂寞,none
904,4131abd4cfe76e61f0daac0bb23ab6db58931602,女,北京,中青年,因为吉星高照，我对其他待播耽改剧充满了希望这部剧到底还有没有救啊,none
1669,b76985f4b97223575ac7ed059edeaed915158590,女,其他,其他,"好耶,不播了,别让某些明星毁了原耽,整天直男装基卖腐我看的恶心死了,现在就去买烟花庆祝,耽改凉拉哈哈哈!!!!,台州",favor
1446,ea1314f6d5aa9a1edeb42000cfb26670e53c2702,女,其他,其他,确实，龚俊的温客行是这些年来最让我惊艳的古装美人了，无关耽改，在山河令里其实爱温都希望温客行搞事业，搞事业的温客行最有魅力。演唱会的温客行更是美得雌雄莫辨，美而不娘。,none
333,948e577a4235595205e1e90f3407e4e22ec19789,女,其他,其他,我真是绝了，之前想看电视剧《***》，结果主演进去了；后来想看电视剧《***》，结果耽改剧凉了；想起来之前粉爱豆也是，有犯罪的，有得病的，给我整不会了，磕cp也是，磕谁谁be，除非我提前知道结局才能避雷。害，是我不配了,none
1035,cd9cb32829a97b217c49e691ad5139969a8ab2ad,女,其他,其他,19年广电对于耽改剧的规定写的是不鼓励，不提倡，不禁止，保持尊重,against
2176,86eccc1202d2cb9740caba82eabcb7a95b741542,女,湖北,青年,人家只会认为饭圈是万恶起源,none
924,75f99d53d4b431033172b2debc755eb64e76bd2b,男,其他,其他,其实对于没有接触过耽改，也没有看过原著的我来说，在那部剧里只看到了兄弟情。所以对白宇来说，那也只是他演过的其中一部剧，仅此而已。,none
741,547e2837c0d60435f50c003ed00080ac1276d993,女,天津,中青年,"如果就是为了呈现好的作品，那任何题材弘扬的都是美好的,正向的价值观～但是为了单纯的名利去炒作卖腐博眼球圈钱,那在各行各业都不会长久，管的不是题材,管的是人心和教养",favor
543,1e519afe7c98883e7b0e32ae7db4c5fdf3710640,女,湖南,青年,"怎么办啊吉星高照拍不了了好伤心啊哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈好,武汉",favor
1892,41dc3b323ed9ea6c17acf6157d85183cd69c4699,女,云南,其他,不是禁耽改了吗，难道又死灰复燃了？我以为收到的消息是某部耽改剧下架…哎！不得不感叹，该某部耽改武侠剧倒霉…,none
83,b38b07ce448f2eeb85a1ed2bbebaa474795f912e,男,上海,其他,"终于看见曾最恨举报之风崛起的人开始走上举报道路终于看见曾最恨一刀切的人大笑着举旗大喊把所有耽改剧都禁了最好啦哈哈哈哈哈得啦,这个b世界终于走到和谐一统的地步是好事",against
2023,d16419a3393012ba7409cbf73e4cad24a1202f71,女,其他,其他,"啊这为什么bl的书都要搞成耽改剧啊现在没钱挣了吗,都搁这捞钱呢[疑問]",favor
78,80c72073546d26116597f327226fa53373319aa8,女,其他,其他,支持清朗!理智追星!,favor
2605,22a9621ef813c7845283bb60ddcc84c1da0d185c,男,其他,其他,无语，我想看的剧都没了,against
107,1e519afe7c98883e7b0e32ae7db4c5fdf3710640,女,湖南,青年,这实在是太难过了我忍不住哈哈哈哈哈,favor
344,b4161b10e7458d05c66a941d06dd2f242d16603c,男,其他,青年,"虽然但是,这个播出无望就好好笑,本来就不该拍耽改剧,引得剧粉和书粉吵的翻天覆地,耽圈涌入一堆饭圈女孩,麻了",favor
328,75781ff52797f67c481c1b56c0e838e55e416934,女,湖北,其他,❓这是连cp站都有了吗,none
