id,userid,sex,adress,age,text,stance
3328,b18dc8f4c002469dbbcef0ca9b9d185bc703716a,男,重庆,中老年,有哪些30岁才明白的人生真相——社交：1.成年人维持友情这种关系要付出的情绪成本，是很高的。（浮笙姑娘呐）2.周国平说，人生要有不较劲的智慧。常与同好争高下，不与傻瓜论短长。和错的人纠缠，只会把你拖入污浊的泥淖。不要与烂人烂事纠缠，因为你的好时光值得浪费在一切美好的事情上。（像天空一样）3.人世间的常态并不是互相理解，而是相互误会。有坏的误会，亦有美好的误会。不仅误会别人，有时自己也误会自己。所以，他人对我们的错误看法，真的不必在意。 （寂地）4.要善良。善良是不主动伤害别人。适宜的礼貌是善良，适时的看破不说破也是善良。聪明人很多，看透的人很多，不在乎别人的人很多，但是善良的人没有那么多。每个人都有需要安慰需要帮助需要鼓励的时候，热心比冷眼难很多。（刘晓猫）5.不管以前多亲密，当分开之后，彼此的生活不再有交集，必然慢慢陌生，直到淡出生活。既然已无客观条件支持，如果分开之后仍保持为朋友，那确实很难得，“珍惜”和“在乎”是唯一的缘由。 （柳下风）6.一位好人也可能失控做出千夫所指的事，一个人的行为可能基于当时的形势产生。勿去考验人性，对关系和事件的管理，应重在方法和预防。（柳下风）7.在长者面前，不要以为能隐瞒一些东西，比如虚伪、卖弄和谎言，他们只是不想拆穿而已。每个人都在长大，都会长大，都会看清以前没看清的很多东西。（柳下风）爱情：1.相信爱情，相信婚姻。这和你的付出是成正比的，有些人运气好，很早就遇到相知相惜的人。就算你还未遇到，也不要气馁，要相信好事多磨。但你必须内心明白，你需要怎样的爱情与婚姻。也可以一边寻找，一边给自己定位，人活着需要不断尝试，那是生命意义的一部分。（easy容易的）2.适合什么工作，什么样的伴侣，都是需要思考和规划的。最重要的不是对方优秀，而是与你的匹配度。最想要安安稳稳变化不大的生活，就进体制；最看重伴侣带的出去，拿得出手，就找帅的。确定了这些，今后就不要看到别人有而你没有的东西就眼红，因为每个人最需要的东西是不同的。（兔子军团主唱）3.在情感中要耐心，大家都是孩子，都是第一次面对生活，不要把生活的不如意，怪罪在另一半身上。自己的生活，大多数问题还是出在自己。有问题就解决它，不好解决就慢慢解决，或者学会与之共存。生活就是像旧衣服，不要怕打补丁，也不要有思想洁癖，只要不是原则性问题，都有解决的方法。即使是原则问题，也有把对方解决掉的方法。不用担心。（刘晓猫）4.婚姻的本质是实现自我成长，互相照顾互相取悦很有必要，和你是男是女没关系，归根到底你得先是个人，是人就要合乎人性。别得到的时候觉得自己是弱势群体理所应当，付出的时候就不说女性能抵半边天了。（吾行）家庭：1.当一个人要为更多人负责，承担更多责任，甚至为此要牺牲自己原有的权利时，是很难保持年轻感的。（浮笙姑娘呐）2.放下那些心里的偏执和理想化，去以更柔软的方式，爱我所爱的人，过我想过的生活。（嘉倩）3.每个人都有为了生活抛弃自尊的时候。在韩剧《请回答1988》中有一句台词：人真正变强大，不是因为守护着自尊心，而是为了爱的人抛开自尊心的时候。（案板上的鱼）工作：在自己喜欢的领域行业工作是一种幸运，要好好珍惜。不在的话是一种常态，生存下去才能生活。不用太纠结于是否要即刻改变转行，可以考虑发展副业。然后凭借本领、坚持和爱，让它成为主业。没成为也没关系，很多真爱的事也确实适合做副业。（刘晓猫）自我：1.要对自己有要求，不要让自己放纵下去。放纵永远没有尽头，只会越来越“爽”，很容易就陷入了越来越难以挽回的局面。但对自己有要求，并不等于苛求。（浮笙姑娘呐）2.之后，你越会发现，年轻时特别在意的很多优势，比如智商，口才，长相，学历等，越来越让位于一些更重要的东西，比如自律，耐心，持久的付出。3.阅读是摆脱中年油腻的最好办法。中年油腻是烟火市井气息的具体表现。我是俗人，无法免俗，市井味道总会沾染，那也要一些其他的东西去中和，那就是阅读。什么都可以读，什么也都要读，不要只盯着小说看，散文、诗词、随笔、科普、哲学、美术都读一点。 （♫eric™）4.运动是塑造自己健康心理的良方。5.对一切事物保持好奇心。6.一次把事情做对。30岁之后，时间就愈发显得珍贵了。你很少有机会让一切推翻重来。那唯一能做的就是提高效率，这就叫一次把事情做对。人生 ：1.相比于生死相隔的痛，一切失去但有办法失而复得的事情，都是能够承受的。（爱打盹的猫）2.生活中的10％是由发生在你身上的事情组成，而另外的90％则是由你对所发生的事情如何反应所决定。换言之，倘若你做错1件事，你就可能需要做9件事去弥补它，追着错误跑你会越错越远。（像天空一样）3.存在主义哲学家保罗.萨特曾经说过一句至理名言：他人即地狱。这话真的是一针见血，我们可以接受自己的失败，但却无法忍受别人的成功，因为那对于我们来说，才真正是彻头彻尾的悲剧。（如烟尘）4.真正的长大，不是海啸狂风来势汹汹，不是地裂天崩措手不及，而是平凡世界里的琐事过后，无风无雨的一天，你突然抬头那一下忽然发现，爸爸的花儿落了，而你终于明白你的人生要怎么过，你的未来该怎么做，你该把你宝贵的温柔给谁的时候。（案板上的鱼）5.完全不必惧怕30岁的到来，这个年龄阶段拥有的智慧和力量，超越之前的总和。而且心态向上的人，由于善于自我管理。相貌一定是比20几岁更好看的。无论你什么出身，更智慧的30几岁看少年的自己永远是“土气”的。古人说“三十而立”，这个“立”就是立身之本，说白了就是“三观”。追求，想法，未来的能力，全写在脸上。跟是否妆容精致皮肤是否紧致头发多少一点关系也没有，有经验的人看眼神就知道一个人的状态，这种东西掩饰不了，也表演不出。于是，30之后，我放下了所有自欺欺人的想法，就像王菲说的那句，“你要恍惚地面对这个世界，笔直地面对自己”。（裁缝阿普）来源：豆瓣读书总裁视野的微博视频,favor
4615,80769f53376a0024fabc1814fd9350fbdf90d694,男,其他,其他,已经躺平好多年,none
1493,ed44ca09eecdf24e25e960d17ea0ff1679f8258f,女,黑龙江,其他,让这老板去菜市场，去超市看看物价？膨胀了，通货膨胀了。工薪阶层的最大苦难是一大半收入用在孩子身上了。老板是无法理解的！有钱人时间比金钱值钱，普通上有老下有小是挣钱比活着重要。,none
4317,771fab98fcb675909ce695eed844390637cd3ac9,女,陕西,中青年, 意思就是问我能接受事实不？能接受，但不甘愿做🤦 西安·翠华路,none
1951,4b301d24bf81ad7d24a4dc3229c4622f3616c32d,女,广东,其他,躺平后还有很大的下跌空间。 哈哈哈哈哈，你是要笑死我,none
5137,848db8091bc96540cc197f77fb90b36ea6a729ec,男,山西,中青年,我不理解我也不懂为什么，不努力的人总是过的那么好！我们努力了一年多尝尽多少辛酸，换来的只有这么点。心好寒啊突然就不想再去努力了想放弃怎么办……… 太原·西温庄乡,none
1489,1e331d0bba9bf6d765095f0fad9aeb99da2a19c1,男,广东,中青年,俞敏洪：年轻人不能“躺平”  麦兜谈情的微博视频 深圳·南山科技园,none
3466,42996386d33485adde842eb82aa0cff979a9bcbb,男,其他,其他,百万津巴布韦币还是轻轻松松的,none
1366,d9ab00ab02656c73cb9b987cbe5d05573a7c01ac,女,福建,中青年,怎么说呢，你不让我躺也行，付出多少给多少，别天天加班到半夜，一看工资三四千，赚的钱还不够看病用。,favor
1461,ef3a9b83ca7584041726fe331ded6aa781b22650,女,北京,其他,躺平小组炸了,none
5084,07b1b1cc6c113ceaacfe5b163e18f8c86b697140,女,其他,其他,突然有了软肋，却没有铠甲，我能笑着和你谈天说地，却做不到和你做朋友，也不想看你和别人幸福，虽然我已经很努力了，今天也很难过，我该怎么办 拿你怎么办 拿自己怎么办，你的一句话我会想很久，会问你很久 青岛,none
845,b5cd6ff19ff424d278ac97195b9fe37b22d0fd6e,女,江苏,其他,端午安康！我爱躺平！,favor
4348,cb5101b2eb45fcdfde2aa4db6000a851062ee57e,女,山西,其他,小时候总觉得自己是独特的，想法是独特的，行为是独特的。长大了发现，原来你也这么想，原来这么多人都这么做，深刻体会到自己就是个流于众人的普通人！但，我是个知足常乐的普通人！遗憾的是，普通的自己在碰到事情时没有能力争取更大更多的话语权～,favor
1115,d08cc903622cf7a85c47c16d4cb36dbf4531457f,男,云南,其他, 5月28日，话题一跃登进微博热搜前十，短短时间阅读量就达1.4亿次，讨论次数1.2万次，网友关注度可见一斑。 春城夜谭|清华教授称躺平态度极不负责 躺平真的可耻吗？,none
4590,8d649c078543ed50147e84950802f9affd0a07d0,女,其他,青年,争议源自一段白岩松的演讲视频。视频中，白岩松说，“难道我们现在指望的是房价很低，然后工作到处随便找，一点压力都没有，只要喜欢的女孩一追求就同意，不会吧？” 网页链接,none
3700,bd31c9b8a965aa17c1df3d2ae6b03278522fb5ac,女,江苏,其他,无论怎样，都是自己奋斗出来的，不要羡慕别人，你只看到了他人的得意，确不知道他们努力奋斗的艰辛，还是要有规划，努力奋斗实现梦想,favor
1385,e9b450280aaadfccd0015411dcfc39807d9c8e37,女,辽宁,其他,最近有个博主在宣扬“躺赢”，开班授课还赚了不少钱呢。,none
1976,214bd96cb23165a7a3bb00ab580a852939a0d60c,男,其他,中青年,不想过躺平的人生就需要自己去努力创造价值,against
3206,252a083c88120df3e63ffb756d704ece0a69a251,女,北京,其他,  当你真的对现实无可辩驳的时候，你可以选择将自己扔回格子间、田间、工地，让自己汇入沉默的劳作；当你沉默到看到任何事实，都觉得持有态度的张口言语是多余的时候，你可以开始继续写作了。所以，不用紧张，也不用躺平，闭上嘴，等一等看吧。PS：你要知道，无论发生过什么，都回不去了。,none
297,57095b172d6b5bf080db20560ce17ff4cd8c58e3,女,海外,中青年,最新爆料 一男子大桥下躺平…… 青花女王的微博视频,none
944,966a66adf0129e82ecafa00f98a37ffa50444fd4,男,北京,其他, 躺平被热议，李书福聪明很多，说了等于没说，其他大佬大多是斥责这样的生活态度，例如俞敏洪和董明珠，但是李书福挺会打太极，他简单地回答：“这个现象是不同的人，不同的群体，在社会不同的发展阶段，所做出的不同的一种反应，这种反应不同的描述，不同的人有不同的理解，每一个人都有自己的理解，躺平还是站立，大家可以独立思考，有想法可以说，有话可以说，反映了一些人的内心境界和内心世界的一种声音”。这个回答很简单，简单到人听着跟没听一样，躺平的态度说不上好与坏，但是可以看得出是无奈，也反应出这个时代，财富可以是前辈的，但是声音必须是年轻人的，为什么黄峥卸任，刘强东等人年纪轻轻就要卸任，外界的声音是他们融不进去的，商人的地位是高，仅限于财富，但这恰恰与普通人是对立的，某种意义来说，是仇富。,none
1639,9736b24bc4e0aa1b7821bf46ffcb82c6467815f3,女,其他,中青年,作为一个有一家老小的一线劳动人民，我觉得，奋斗还是要奋斗的。不为公司，不为老板，只为自己。工作时间能暂时逃避家庭中的琐事，工作中遇到的人和事，能给单调的生活增添一些色彩。,against
3152,9972904c41616893bc35054d4268af91cc5e397f,男,北京,其他,，两张不同的前脸，一张年轻时尚星空版，另一张延续经典基因优雅大气。 @上汽大众-大众品牌,none
4515,ff8cec454286f3639af21f486696d97b27c9b46f,男,上海,青年,难道我们现在指望的是生育率很高，老龄化压力一点都没有？一催年轻人他们就结婚，还生两个？不会吧？,none
4899,6456528ee99af035ad6035b5bddceaf1687e2302,男,江苏,中青年,今天一早满满的负能量到单位，忙叨一天，刚看下微博，一下子刷到了这个热搜 ，微博怎么知道我今天的心情,none
3039,dd4bd49cf9138636a426285cd6e47fdb80313d87,女,广东,中青年,喜欢蓝色的车，时刻保持积极向上，一切美好会如期而至,favor
1585,b667956de53fa01bed9ee3b23a3daf60b4bb2754,男,安徽,其他,回复@Miayooo__:看最近微博的趋势，很难不怀疑有人在利用大家的逆反心理，让现在的年轻人明白生活的意义——工作是为了享乐,none
4568,ccb3fbe9b52ff15ed3169294c094b6492dc4d897,男,其他,其他,为什么要误解别人，白岩松的意思是不努力哪来收获，你读的书有他多？,none
888,c1c15e3cdec797e7a18a5c97d7dc7ce8c06cec98,男,海外,其他,躺平了的人多了资本老爷们还怎么吸血,none
3862,788276147445f36ba7f56c30ea458e73c6c9dba0,男,江苏,其他,这类杰出的科学家没遇到过，所以咱也没有发言权。在工作生活中，曾经遇到过几位离退休老干部和普通老党员。他们有一个共同点就是：希望在有生之年，多为社会做一些有用的事，做人做事低调随和，热心助人，从不不追逐名利。他们的那种人生思想境界，在如今人群中很难发现了。,favor
4383,6b0f4bb870d1c89313c73337b390fd978b46929f,男,四川,中青年, 接受自己普通人，但是每一个人都是独立个体 独立思想 在普通中活出精彩 不枉此生，来到这个世界！ 成都,favor
4860,d3858ae554b88e05b1d829b919684cf955b4a6aa,女,海南,其他,？那就放空一下~来场酣畅淋漓的卡丁车圈速赛！漂亮的甩尾，甩掉所有烦心事；全力的冲刺，冲破思维的束缚。躺平是不可能躺平的，动起来是一切负面情绪的良药L九号公司的,none
1058,43ab55f4b2389655b9883fe221cde267fd20df7d,男,吉林,中青年,以前是拼了命的玩，现在是玩了命的拼，年轻的时候不懂事，懂事的时候不年轻。最悲哀的不是长大，而是到了小时候最羡慕的年纪却没能成为最羡慕的人。想想哪个更痛苦，努力还是后悔？人类最大的武器是豁出去的决心，加油。💪我没权利劝别人躺平或者不躺平，但我对自己的要求是朝着自己理想的生活努力。,against
10,698c22f6aaf5f4145d6211617095d09b1d325260,女,海外,其他, 最近接到的咨询，有很多集美提到躺平的问题。我本人目前的状态也是躺平，除了投资了一个公司需要偶尔出差，没有朝九晚五的固定工作，其他时间基本都在家躺平。虽然我除了固定资产，目前的流动资金够我躺平七八年（不乱买基本生活的开销）的情况下我都心慌的要死。所以我特别能理解躺平中的失落，绝望，还有坐吃山空的焦虑。但是大环境就是如此，这就是一个煎熬的过程，我们都在熬，所以你不是一个人。希望大家都能直面这个现实，疫情总会过去的，我们都会好起来的,none
4967,9402517d186ecd271ff4fefb9d470b122ba31614,女,天津,青年, “如果当你一天到晚-拿着手机-刷着微博-坐在家里-宅着看电视-天天上网-做那些八十岁以后都能干的事___你要青春干什么呢”  青春综艺的微博视频,none
1213,acef258a03e4a21018d0515f402350105abfb386,女,广东,中青年,郑渊洁回答网友如何看待“躺平”的态度：该躺平就躺平，该站立就站立，该攀登就攀登，就是不跪。,favor
20,332856d9351d252c0d886d484cc309caf302e0dc,女,山西,其他,不休来世休此生！躺不平就跃起奋斗！,against
2361,4da0a87a4a0944c8c8d9f0ec6856cd39c46c5076,女,山西,其他, 躺平主义,none
1153,e67309ca2cd95681378b290b299c8067de234db9,女,江苏,其他,对话合伙人！ 职场菜鸟三千问 陪酒，躺平，搞钱不谈恋爱！如何应酬商务酒局？95后00后们怎么看待躺平？通用类专业毕业后如何选择自己的第一份工作？职场中如何和leader有效沟通？ 是sbb呀的微博视频,none
3031,e4eebb1b129a00881e33b1e6e796bcdac56408d8,女,北京,其他,职场应该一步一个脚印，脚踏实地的走🙂🙂怎么就非得那么极端呢,favor
3384,dddd53ba9edf20cfeb668bfff91489201527d48b,男,台湾,其他,七成的00后都如此努力，看来那些不努力的90后机会真的不多了！！！,none
3623,c1654deac5ebaaad1e7adcf3859c9819a51a84a7,男,吉林,中青年,这不跟80后、90后考试结束后被问考咋样。答曰没发挥好一样。然后出成绩名列前茅。人类却是最会骗人也喜欢骗自己。嘴上说着不要，身体却很诚实。,favor
3453,559cb4ee2be2ccec83558e7907f911eed2ffde8d,女,北京,其他,一是努力的人不招人待见，二是剧场效应，大家都努力等于都不努力，只有偷偷努力才有效果,none
4779,c28d994091f96663c4a4c7fbd4f97dddba473e72,女,其他,其他,“加油，奥利给！”01 O N E  前两天，快手九周年宣传片《看见》在朋友圈刷屏。和之前大火的《后浪》一样，都是采用励志演讲+生活片段的形式。只是演讲者从国家一级演员何冰，换成了草根网红“奥利给”大叔。片段的内容，也从让人羡慕的后浪生活，变成了平凡普通人的点滴瞬间。视频｜点击可播放视频里，“奥利给”大叔慷慨激昂，讲述着一个个普通人被“看见”的故事。不要冷漠地走入普通人。有人在大山里起舞，有人在菜... 网页链接也许中学生的我并不知道成年人的艰辛，但看了这些之后更加能明白爸爸妈妈的辛苦，我才知道他们为了我能不在物质上不输给其他人的艰辛。每当他们对我说，没事你要买什么就去买，爸爸妈妈有钱。我就感到很心酸，以前觉得爸妈好好，现在却觉得他们实在太辛苦了！还剩下三十多天就中考了，希望加油努力。一定要对得起爸爸妈妈的心血！,none
3132,ef8a2e6b29e7bb8e1e92e4976ab851e889b70d0b,女,四川,其他,只有wsc这样的才可以躺平吧？普通人没资格,none
1286,0a09db788aa417f6ce0fa88acfb93be9e60a20c6,男,安徽,青年,最想躺平的明明是资本家，阿里，美团，还有贝壳这些公司怎么不去搞制造业?怎么不去搞芯片不去做研发?为什么要去选择放贷，做金融?因为资本家都知道做制造业累，竞争激烈，研发投入大。我做金融放贷收利息多好?做买办多舒服?你资本家要是不喜欢躺平，为什么不去摘取那些工业皇冠的明珠，都跑来放贷呢?银行一开，贷一放。每天躺平会所嫩模就可以了。还需要每天研究供应链产业链一不小心还吃一个制裁吗?然后再垄断教育垄断医疗，甚至垄断政治，让阶级彻底固化，这下不光自己躺平，连子孙后代都能躺平了!结果现在跳出来指责劳动人民躺平，到底是谁最坏? 图木舒克,none
5102,923146b0da6f97d0de85512bcc33a6779526606f,女,黑龙江,中青年,明天上班+降温，突然不想努力了怎么办？,none
4078,3238ec05ae59535b3dd6d5bd42559edf6e1488c1,男,其他,其他,还是躺着舒服,none
107,846ef062ed727366bdca8636c1ffef5e26df3b84,男,天津,其他,症状会不会不断泛化，直到什么都做不了 强迫症咨询师木木的微博视频,none
3781,3759386289f8698750ceec356e910ea9b1bfe99a,女,上海,其他,太可怕了，和他们比我就是个废物 上海,none
4408,dd60b65020c67cc27170728b903410269f5a83e6,男,山东,中青年,热玛吉和Fotona4D到底差在哪？作用原理?维持时间?再次提醒大家一定要选择正规的医疗美容机构 三亚·蜈支洲 杜鲁斯峰的微博视频,none
4070,5e24da32bf79d5a1220e0748733bdda67a543ad6,女,浙江,其他,真烦啊这一天天的，资本家想暗示什么啊,none
2099,a8b7764d9f2727b61e06853d840f098d7aee70dc,女,其他,其他,我最近给这个弄的至少沧桑了10岁努力半天发现还没别人不努力来的成绩好笑死，昨天班里催成绩，然后我们导师就跟成绩随机抽签一样，“说我是中，其他人是良，这样都不影响毕业，你们看怎么样”明明有个同学的论文答辩被批的老师直接说她的不叫论文。,none
2207,763c8d3b3dac9958658b2fd2b566f404c92f32ec,男,北京,中青年, 甘于普通，是一个人尽力后选择的结果，如果什么都没有经理就选择普通，那是一种懈怠，一种逃避。当我们遇到不可解决，或者很难解决的问题，就会产生，厌恶或者逃避的情绪，这就是我们有时候为什么会选逃避与懈怠。但有时往往困境会更好的锻炼我们，会让我们在各种环境中快速的成长，这就是为什么我们要选择普通就需要你在努力奋斗后才能选择。,against
525,d8c9c5627cb3d82c549e9d8754bb0e95b3bac504,女,福建,其他,自驱自卷 啥意思呢,none
