id,userid,sex,adress,age,text,stance
1175,1f9677e91d835a88f57398ddfdb5e61af496d825,女,天津,青年,据观察者网报道：“从来没见到过这样的情况”，一位东北居民这样和我们描述连日来的“拉闸限电”现象。毫无征兆地断电、交通信号灯罢工、夜晚漆黑的街道和楼宇、用汽车灯充当照明的店铺......一幕幕“东北限电”场景在各大社交媒体刷屏。实际上，全国范围内都在限电。今年以来，上半年我国工业生产持续处于高位运行，受煤炭价格上涨等因素影响，多地开始执行不同程度的“限电限产”措施，而东北地区的限电涉及民生的居民用电，尤其引发高度关注。这波看似“无奈”的限电风潮，并非实际上的“电力短缺”。中国社科院世经政所全球宏观经济研究室主任肖立晟接受观察者网采访时表示，除了发电成本上涨的因素外，地方政府未能提前规划并实施好能源目标，正是导致临近年末“赶作业”式限电的主要成因。而东北由于风电骤减等原因，整个电网有“崩溃的危险”，从而被迫对民用电实施限制。中国能源研究会学术顾问、国家发展改革委能源研究所原所长周大地指出，这与当地的能源结构有关，东北的火电本身比例较高，随着采暖季的临近，冬天供电供热用煤压力比较大。周大地对观察者网强调，由于民用电占电力消费比例很低，其实限制民用电的情况“本不该发生”。在我国推进绿色能源战略、实现“双碳”目标的大背景下，深化电力系统改革势在必行。在舆论发酵后，东北三省及国家电网已接连作出表态，强调尽管面临着煤炭紧缺、煤价高企等导致的供电紧张局面，但将最大可能避免出现拉闸限电的情况，保障群众正常生活生产秩序。地方年末“补作业”，煤炭价格攀升进入9月，一场不期而至的限电风潮正在全国各地蔓延。从沿海的广东、江苏、山东，到内陆的安徽、贵州、陕西等十余个省份，均推出了相应的“限电限产”措施。8月31日，广东省发改委发布《关于进一步完善我省峰谷分时电价政策有关问题的通知》，从10月1日起广东省开始执行尖峰电价政策，尖峰电价将在峰谷分时电价的峰段电价基础上上浮25%。9月13日，陕西榆林市发改委发布关于确保完成2021年度能耗双控目标任务的通知，要求新建成“两高项目”不得投入生产，确保9月份限产50%。9月17日，贵州省能源局发布《2021年贵州省有序用电方案》，要求电网企业按预警响应等级和有序用电响应企业序位表，并结合实际情况合理安排有关企业错、避峰生产。......一系列“限电限产”的通知浪潮中，大部分地区将重点放在高耗能产业上，“双高”企业连番接到限产通知。比如云南省发改委此前下发通知要求，9月水泥产量在8月产量基础上压减80%以上，10-12月全部水泥企业错峰生产时间不少于40天。但就目前而言，限电限产的范围已不仅涵盖前期的钢铁、水泥、化工等高耗能产业，光伏产业、新能源汽车电池产业链等其他领域也开始受到波及。网页链接（观察者网客户端）,against
3081,cf00a0563ad6fba4aa1e9a143f234590f1b517bc,男,其他,青年,拉闸限电到底是天灾还是。。。真尼玛恶心，这和三年自然灾害有什么区别。,favor
4612,b70ceb774b85c87f1b25f8bbeae23be1a496dab6,男,山东,青年,放开让民企做 分分钟 就不缺电了。,favor
3979,faacbd2d94289f48774d47c849e4f392a77df0f8,男,浙江,青年,到底是资源短缺还是上面决策失误，还是网络战争？,against
3931,55c9d98ecc3d5871598cb09b0a57a716872a9d3d,男,其他,其他,真的涨价了吗,against
2375,95f88fd568fac261ee1d1617c90d8dda74943bba,男,山西,其他,供需失衡呗,none
3554,fd3a6f445dea135dbed22ace1f553691324f0c6c,男,广东,中青年,部分地区已经限电了,against
5334,4cc2843876e3e7142f4499a89e8ac69f3d5e727a,男,四川,其他,假的，你们看到的消息都是片面的，涨价对我们没啥影响………,against
3148,40da7c85ac011140a5776229f3f9372899c76c35,男,其他,中老年,化工原料继续涨价，传导到下游，CPI持续上涨,against
431,8c40f1988da7063ebf2b444a4bb59b3755b98c85,女,海外,其他,你说房子能长啥样？我真不懂了 东北好事儿上不了rs 这破事儿也能上？前一阵子限电 这一阵子怎么？没完了？,against
840,edad32479a61a03fe5758ebbee7cfadc80c16650,女,四川,中青年,有毒脑壳头一构思撒子好事情或者计划结果就拉闸不想了不想了苟活吧,none
2389,a92cd3d14bcf2dd8f804d4da016bfb301b488006,女,海外,其他, 看看我哥店里布局这个视频，你就会明白，为什么会拉闸限电？不要相信那些谣言，我们国家发电机总量已经接近了19兆千瓦，而且无论是面对什么样的突发情况都能够及时应对，保证我们的生活安全和生活的稳定。所以如果下次遇到突发性停电的情况希望大家能够理解，毕竟我们国家已经是竭尽所能地给我们最好的供电环境了。,favor
5091,9335fd982f8a96a1b4f4f60e9a04a15f6b1be08b,女,黑龙江,老年,拉闸限电，会不会影响中国的双碳进程 拉闸限电，会不会影响中国的双碳进程,favor
5465,b590fd9a45487d2886ba76bc3ecd8fa0a8ae635c,男,北京,其他,你告诉我路灯是干嘛的？,against
3726,bc5f818cc89245d9a9974b6bb90d3fbf179b6d15,男,北京,其他,期货 上游煤化工企业的减产，造成了PVC等氯碱产品供应偏紧的市场形势，尤其是限电导致PVC原材料电石产能减少，推动PVC价格不断攀升，9月24日PVC价格达到10650元/吨，30天内涨幅达到12.4%。网页链接,against
1896,ae34fda36415ce1af910cafc74495c5596224de8,男,北京,其他,哈哈哈哈拉闸防守可还行,none
3314,cf2e3d5a89b52760d7a8fb52e9e161a62b3b4704,女,陕西,青年,谁不泪目啊，前几天东北限电也是，发展是需要吸血的，能源大省真的很惨,against
3022,8589bf6c9d985bd20d66b90d0cb7b74e8938d348,女,陕西,青年,到时候啥子都要涨价的🙃🙃🙃,favor
156,da325669475736b580706e73102aca39de9e16a9,男,广东,其他,东北能监局消息，近期，东北能监局印发了《关于切实做好中秋国庆及“迎峰度冬”期间电力安全生产工作的通知》等文件。该局要求，调度机构和发、供电企业将供需紧张引发大面积停电等问题纳入风险分级管控，热电企业及时报告供热安全风险和隐患，以便属地政府提早安排好备用热源。电力企业强化应急准备，采取有效措施防范大面积停电和全厂停电风险，保电力稳定和民生供暖，切实提高应急实效能力。网页链接,none
2971,c3e9d5f1c8927614728f0a46e1f7318ebca434d6,男,浙江,中青年,重瓦斯和差动才跳闸，过负荷就发个告警信号而已,none
5843,c97722fb52de4fa581b43014e0e8c7546092cc1d,女,广东,青年,明日方舟 这不是之前东北限电的剧情嘛hhh,against
3510,69ffb4929d87b51caac2815d3e26b5b173ae2749,女,湖北,其他,明年一定能穿上！今年实在被限电弄的措手不及，昨天的毛衣本来也早就要出货的，也拖到才团，害！,against
5064,237da54a8540dbe56e3f6c3159b74c6fb52855ca,男,天津,老年,拉闸限电的地方都是耍小聪明的地方，玩命碳达峰，弄得今年指标用光了。,favor
4956,62cfd689626da90717c042e261368670f97cd6bb,男,辽宁,中青年,白酒：不好意思 我还能发电,against
858,614cef2d4aa27115f3a0c560b2ea4a4b1b67c25e,男,山西,中青年,拉闸，不仅是卖家秀卖家秀的欺骗，圣诞节的打包袋也没要上，小哥说明天才到新货，我好亏啊。但是有一说一这个叮叮当生椰拿铁真的好喝,against
2236,0fd0d6674d25852f0b2cc3fa6e93c58ab1759dbc,男,四川,其他, 还是四川好，不缺电，更不会拉闸限电。今天充个电费，四川电力因为最近电太多还送了几十块的电费。😁😁😁 南充·英伦城邦,against
1804,9d3580ec370a78db3fa4ab27c448d8527050f0b2,女,海外,中青年,前阵子我们这也停电一天，红绿灯都停了也是无语=_=，停电不上班一天，结果可好，国庆少放一天补回来了,against
1381,74b6515a7f7f5c33fda8956e5537427488a90336,女,吉林,其他, 既然是人工控制断电的 那可不可以提前通知呢？？？！！！,against
2119,656e0708042b6756e0003274de209cd6c86af50b,男,北京,其他,不是 ... 主要还是煤炭,none
462,f1955084027f8fd77ee3652be44f1f43b7a48fbc,女,广西,其他,又不怎么停电了，那还说什么,against
437,8f2bb0ecbe18d4804bab3d1a123e0511da5541ae,男,北京,中青年, “东北限电”吵了一周，网友：停电为什么不提前通知？“东北限电”吵了一周，网友：停电为什么不提前通知？,against
2457,1bc9c81f72b61a121d663b0d38543c2d6a8a3487,女,广东,其他,拉闸限电是想让你生三胎，加油哦！,favor
2569,ce05b5b8a069ecdf9a12cc8f676743e905f97b37,男,湖南,其他,10月8日，江苏省通信管理局高度重视，全面排查江苏省虚拟货币“挖矿”行为，监测发现江苏省开展虚拟货币活动的矿池耗能26万度/天。在芯片供应紧张、能源紧张、拉闸限电的时候，应该严厉打击虚拟货币“挖矿”。,none
3131,dedb508c7f0921eef4e365f9eb508553c9a76e71,女,福建,青年,限电，哎~,against
2406,2753826d271af0f8fd0e61021d4cd7e740227010,男,香港,其他,近日来，中国各地的限电波及到十多个省份，导致不少工厂减产或停工，给疫情下的中国经济增添了新的压力，并可能进一步影响全球供应链。29号，中国国家发改委表态，正在全力解决缺电问题，将坚守民生用电底线，坚决做到限电不拉闸， 限电不限民用。造成这波电力紧张的原因是什么？如何最大限度缓解限电的影响？《凤凰焦点关注》凤凰卫视中文台20:35,against
5769,b5fabdd7b5ab5fd25c9e001ea4de80a7dfea5613,女,黑龙江,青年,我的快乐源泉你妈，东北又又又限电了,favor
363,6dc8066ca61d04434eb4c2aba85f20c0ca89c1d0,男,辽宁,青年, 根据电力供需平衡预测，10月5日辽宁省最大电力缺口为197万千瓦，依据国家发改委《有序用电管理办法》，为较重缺电Ⅲ级黄色预警信号。决定10月5日16:00-21:00限制电力197万千瓦，21:00-22:00限制电力78万千瓦，22:00-23:00限制电力62万千瓦。不对居民用电和未实施有序用电用户产生直接影响。,none
5248,85fdc5eb0c1aeafd407c185f95e86edd1e82fca3,男,上海,中青年,大家电力负荷都够呛,against
1334,7d90d602d6e7ae0ed99e10fc6dc641da293aefeb,男,其他,其他,能先把景观灯关了么？,favor
2767,609d642bed48a233e6dab473b0ff02fa41615ebd,男,其他,其他,煤转化能电就成新能源了,none
5988,a598111bc6f7f7256e42805ae6579dd3878488dc,女,海外,其他,这个题材很好，我从澳洲（煤炭出口国）的角度说一下，他们真的很不想多在碳中和的上面给具体信息。相反的，当地人大多数一面再说中国对澳洲制裁，所以不买澳洲的煤；另一方面说中国因为不买煤，所以拉闸限电……,against
2462,555b3b9ee7e3867223bb67ded6c9c2c49ddf4272,女,山东,其他,一位民营企业主的真心话，拉闸限电的连锁反应,none
5579,3aca83f2e7623648f14cfe27a932f4fdd3ce0c4a,女,山东,其他,限电是怎么回事，个人看法 青岛 浴室管家明跳跳的微博视频,favor
2680,39a95a42d64576a9a10f0b9f61557ef422218aab,男,辽宁,中青年,作为非重要非职能部门，我希望我们单位24小时拉闸限电用实际行动为国家做贡献,favor
5243,bea3bcb281d1961fcb085ddd6d2f593da7c7f9d7,男,福建,其他, 第一帮帮团的微博视频,favor
1059,8b896aa98d418054c0c27410c7e77d5a7c72bd73,女,山东,其他,早上来就断网衔接拉闸断电钻个空档工作40min其余时间只能茶话会,against
801,9bb637050663792834afd133217358dcf592d1c0,男,海外,其他,前段时间我一直定制的箱子因为工厂拉闸限电涨价了，正好给了我一个买diskunion箱子的理由，毕竟已经觊觎很久了。,favor
3675,b1db456c079b95782a2afa0e33e07c2525b78b2a,女,江苏,中青年,不定期、无计划、无通知停电限电，此种情况将持续到2022年3月份。不敢相信这是我2021年看到的新闻…桃李南京也有工厂，希望所有的企业都可以扛过来。,against
789,dfce44d14d0deb099af49a6a1687434baca3eedf,女,广东,其他,他因为油价高才买了电瓶车，好不容易电瓶车的限制政策延缓了，但全国到处都在节能减排，万一家里被拉闸断电，实时号,against
5705,6d5216a79d971ae39d8a9ba59ada34ea2b3123d5,男,广东,其他,为了创文，禁摩限电仍然是第一件大事。,favor
5276,76b69e73537c6b81bc326cfa4c3740c785860f19,男,河北,其他,这词造得真好，能不能说现在全国都是无序用电？,favor
4149,f8d07568e2a2a9d4f6f757ba3d5de374e9f43aa9,男,江苏,其他,我们办公室和值班室空调基本全时段开的，因为单位说了每年从我们用人成本里扣水电费我日,against
3110,7ba953880781d2a0f02cc15afdac443b7f9a1445,男,广东,中青年,坐标广州城中村，电价一直是一块五一度，再涨就要两块钱一度了，太恐怖了,favor
562,d01ef7fa3906167eb824c436aa3c6bcc56634ddf,女,黑龙江,青年,做了六次核酸，不让去图书馆，还给我限电，给孩子一条活路吧,against
4150,b8cf8f9959a5b62c33af96e419e0af9acad24935,男,安徽,中青年,牛逼啊，你们那边居然也停电了,against
1677,6fa749769dd12e698c73dfb5eaab02be74cd1dab,男,江苏,中老年,没有计划一团糟，各自为政一盘沙,against
2686,6963cb93c494fd80dd96da6d4998ce7d84734e6e,男,西藏,其他,又来了！😉拉闸限电是为了冻死美帝，饿死澳洲拉闸限电是为了冻死美帝，饿死澳洲,against
5709,1ebe68a12c0fb2950044d79daf1e822ff747a223,女,北京,其他,网友配音恶搞限电禁摩政策 秒拍视频 .,against
5957,0c37c5bfb7786260378375a16cb8d8fcbdef5674,女,其他,其他,都是限电啊,favor
2743,2a68692ad94b1aab7c3787fd8acce82f0152d12e,男,其他,其他,节后A股大盘涨跌无需主观预测，只需检测自己的交易系统，个股风控如何，是否继续按惯性运行。石油、天然气、煤炭等能源和电力价格上涨，多地拉闸限电，供应短缺，在大樋瘴背景下，除了少数行业受益，大多数行业都将陷入困境。作为普通投资者，既然无法改变市场，就只能适应市场。与其预测风险，不如回避风险。控制仓位，轻仓操作。,against
3056,e58d7dabe630141536bb8a01eec5445209cf872b,男,黑龙江,中青年,厉害了我的国。 当初承诺的三峡建成以后免费用电呢？！,favor
1259,c451d14e3c16a5af5017fc91f72efd74351cf9e1,男,其他,其他,民生相关的单位市场化后是这样的，就像成龙《新宿事件》里的小香港，有的赚大家都是好兄弟，妨碍我赚钱第一个捅人的也是他。,against
2133,e44930d5178d6038590c8dc0c1c70111b651f1f6,女,新疆,其他,老大，电力企业是国企，企业，电价是发改委出台！,none
302,68f032914efeb97349a40131171c54c08ef33df4,男,山东,中青年,临沭 咋还停电了？临沭也开始限电了？,against
4061,935c23437c928d64b222a524d07c29a2577acb6a,男,山东,其他,拉闸限电，工厂停工，都在家喝酒吃💊行了，早盘皇台酒业都出了 烟台·爱马人・骊城,against
2536,305b5a751dbc63f85615bc08d3f6c26dd57fc511,男,广东,其他,我参加摄影赛的参赛作品《时代速度》，简介：中新广州知识城奠基于2010年，短短十年多时间从广州市一个偏远乡村变身现代化大都市，见证了时代的辉煌与知识城建设的速度，代表了新时代变迁。 广州,none
5878,723181185979ab698ac66786fcd8d962090a2744,女,辽宁,其他, 限电以来什么都涨价 菜肉借机涨 现在米面油煤气电全要涨 工资反而少了 我一干小本生意的本都快回不来了  东北为啥留不住人你们自问心里没点B数？ 沈阳·沈阳职业技术学院,against
